LoanID,PropertyType,PropertyValue,LTV,LTV_Band,PropertyState,AppraisalDate,AppraiserID,ZestimateValue
LN-02519,Multi-Family,906000.0,0.67,Low (<70%),PA,2019-06-21,AP-53,920000.0
LN-02520,Condo,475000.0,0.68,Low (<70%),NC,2019-01-27,AP-59,489000.0
LN-02521,Single Family,692000.0,0.75,Medium (70-85%),MA,2021-03-28,AP-89,711000.0
LN-02522,Single Family,362000.0,0.96,High (>85%),OH,2018-07-04,AP-29,372000.0
LN-02523,Multi-Family,680000.0,0.93,High (>85%),GA,2022-03-11,AP-83,663000.0
LN-02524,Townhouse,977000.0,0.78,Medium (70-85%),PA,2022-03-30,AP-97,957000.0
LN-02525,Condo,1234000.0,0.58,Low (<70%),MI,2022-09-10,AP-63,1220000.0
LN-02526,Single Family,280000.0,0.7,Low (<70%),IL,2019-07-17,AP-92,291000.0
LN-02527,Condo,189000.0,0.7,Low (<70%),MI,2020-09-23,AP-87,190000.0
LN-02528,Townhouse,1342000.0,0.62,Low (<70%),NJ,2019-03-04,AP-39,1340000.0
LN-02529,Multi-Family,623000.0,0.91,High (>85%),MA,2024-03-26,AP-31,653000.0
LN-02530,Townhouse,419000.0,0.58,Low (<70%),MA,2018-01-03,AP-26,409000.0
LN-02531,Single Family,991000.0,0.65,Low (<70%),PA,2017-11-18,AP-65,977000.0
LN-02532,Condo,398000.0,0.6,Low (<70%),IL,2018-12-15,AP-25,392000.0
LN-02533,Townhouse,1137000.0,0.71,Medium (70-85%),NC,2023-12-06,AP-16,1154000.0
LN-02534,Townhouse,1307000.0,0.59,Low (<70%),NJ,2024-03-01,AP-97,1340000.0
LN-02535,Townhouse,973000.0,0.67,Low (<70%),IL,2023-01-04,AP-70,1014000.0
LN-02536,Multi-Family,662000.0,0.81,Medium (70-85%),MI,2023-06-06,AP-50,661000.0
LN-02537,Multi-Family,745000.0,0.64,Low (<70%),CA,2018-10-02,AP-90,751000.0
LN-02538,Single Family,1178000.0,0.59,Low (<70%),NC,2019-11-12,AP-17,1209000.0
LN-02539,Townhouse,1210000.0,0.72,Medium (70-85%),IL,2018-09-16,AP-98,1250000.0
LN-02540,Condo,315000.0,0.65,Low (<70%),MA,2023-06-20,AP-74,309000.0
LN-02541,Multi-Family,724000.0,0.79,Medium (70-85%),IL,2023-10-06,AP-55,748000.0
LN-02542,Multi-Family,232000.0,0.68,Low (<70%),NC,2021-11-28,AP-23,239000.0
LN-02543,Single Family,1003000.0,0.78,Medium (70-85%),MI,2020-08-10,AP-45,1013000.0
LN-02544,Single Family,730000.0,0.57,Low (<70%),MI,2023-06-30,AP-61,735000.0
LN-02545,Condo,623000.0,0.83,Medium (70-85%),MD,2021-03-02,AP-45,640000.0
LN-02546,Condo,942000.0,0.8,Medium (70-85%),AZ,2022-03-07,AP-26,928000.0
LN-02547,Multi-Family,746000.0,0.78,Medium (70-85%),MD,2018-12-22,AP-86,727000.0
LN-02548,Multi-Family,602000.0,0.94,High (>85%),NC,2019-08-25,AP-15,622000.0
LN-02549,Multi-Family,783000.0,0.76,Medium (70-85%),MI,2022-10-13,AP-10,798000.0
LN-02550,Multi-Family,326000.0,0.92,High (>85%),GA,2022-07-04,AP-44,340000.0
LN-02551,Townhouse,445000.0,0.91,High (>85%),AZ,2017-11-16,AP-72,450000.0
LN-02552,Townhouse,505000.0,0.73,Medium (70-85%),CA,2024-03-03,AP-47,503000.0
LN-02553,Single Family,636000.0,0.91,High (>85%),NV,2021-04-11,AP-47,619000.0
LN-02554,Townhouse,843000.0,0.6,Low (<70%),FL,2020-02-14,AP-44,850000.0
LN-02555,Condo,710000.0,0.73,Medium (70-85%),AZ,2021-06-03,AP-56,704000.0
LN-02556,Condo,985000.0,0.81,Medium (70-85%),NJ,2019-09-17,AP-35,974000.0
LN-02557,Townhouse,748000.0,0.61,Low (<70%),GA,2021-01-23,AP-69,745000.0
LN-02558,Townhouse,710000.0,0.73,Medium (70-85%),NV,2023-08-17,AP-98,723000.0
LN-02559,Multi-Family,632000.0,0.87,High (>85%),NJ,2018-05-08,AP-43,642000.0
LN-02560,Multi-Family,1030000.0,0.57,Low (<70%),NJ,2020-11-01,AP-74,1061000.0
LN-02561,Condo,929000.0,0.85,Medium (70-85%),AZ,2022-11-27,AP-19,916000.0
LN-02562,Multi-Family,897000.0,0.71,Medium (70-85%),TX,2022-05-13,AP-42,918000.0
LN-02563,Multi-Family,1079000.0,0.81,Medium (70-85%),PA,2021-01-22,AP-66,1053000.0
LN-02564,Townhouse,529000.0,0.83,Medium (70-85%),IL,2021-03-17,AP-51,520000.0
LN-02565,Condo,900000.0,0.92,High (>85%),NJ,2023-10-16,AP-28,919000.0
LN-02566,Single Family,622000.0,0.96,High (>85%),FL,2021-12-28,AP-38,614000.0
LN-02567,Townhouse,379000.0,0.85,Medium (70-85%),AZ,2020-09-15,AP-48,395000.0
LN-02568,Multi-Family,539000.0,0.67,Low (<70%),IL,2022-04-25,AP-56,525000.0
LN-02569,Townhouse,574000.0,0.68,Low (<70%),GA,2019-04-26,AP-98,600000.0
LN-02570,Multi-Family,513000.0,0.92,High (>85%),CA,2022-07-19,AP-14,498000.0
LN-02571,Multi-Family,126000.0,0.68,Low (<70%),NV,2021-02-13,AP-18,130000.0
LN-02572,Condo,1204000.0,0.68,Low (<70%),PA,2021-01-18,AP-47,1197000.0
LN-02573,Single Family,562000.0,0.78,Medium (70-85%),NY,2020-06-22,AP-79,562000.0
LN-02574,Single Family,1167000.0,0.75,Medium (70-85%),NV,2021-10-08,AP-37,1134000.0
LN-02575,Multi-Family,819000.0,0.84,Medium (70-85%),PA,2019-11-18,AP-56,852000.0
LN-02576,Townhouse,866000.0,0.83,Medium (70-85%),MI,2022-12-17,AP-47,885000.0
LN-02577,Townhouse,613000.0,0.86,High (>85%),MA,2021-09-23,AP-50,639000.0
LN-02578,Condo,708000.0,0.79,Medium (70-85%),AZ,2021-08-29,AP-80,736000.0
LN-02579,Townhouse,674000.0,0.73,Medium (70-85%),TX,2018-10-31,AP-19,701000.0
LN-02580,Condo,743000.0,0.81,Medium (70-85%),NV,2018-11-08,AP-83,766000.0
LN-02581,Single Family,918000.0,0.77,Medium (70-85%),MI,2021-10-30,AP-99,911000.0
LN-02582,Condo,1083000.0,0.72,Medium (70-85%),GA,2022-12-26,AP-62,1115000.0
LN-02583,Townhouse,396000.0,0.74,Medium (70-85%),TX,2020-02-10,AP-31,402000.0
LN-02584,Multi-Family,364000.0,0.72,Medium (70-85%),MA,2020-04-10,AP-44,370000.0
LN-02585,Townhouse,1013000.0,0.6,Low (<70%),OH,2019-11-11,AP-46,1003000.0
LN-02586,Single Family,1326000.0,0.61,Low (<70%),NC,2024-01-10,AP-42,1383000.0
LN-02587,Townhouse,99000.0,0.89,High (>85%),CA,2022-09-07,AP-28,103000.0
LN-02588,Single Family,667000.0,0.97,High (>85%),IL,2020-04-06,AP-75,700000.0
LN-02589,Condo,549000.0,0.91,High (>85%),MD,2021-10-12,AP-77,555000.0
LN-02590,Condo,614000.0,0.64,Low (<70%),MA,2023-03-08,AP-91,632000.0
LN-02591,Townhouse,640000.0,0.88,High (>85%),CA,2021-05-07,AP-40,653000.0
LN-02592,Condo,300000.0,0.97,High (>85%),FL,2022-09-28,AP-58,297000.0
LN-02593,Townhouse,767000.0,0.73,Medium (70-85%),FL,2018-04-05,AP-88,759000.0
LN-02594,Condo,567000.0,0.91,High (>85%),AZ,2021-07-30,AP-78,569000.0
LN-02595,Condo,747000.0,0.68,Low (<70%),CA,2019-10-22,AP-82,774000.0
LN-02596,Condo,360000.0,0.9,High (>85%),CA,2023-01-06,AP-98,374000.0
LN-02597,Single Family,441000.0,0.87,High (>85%),NJ,2023-04-06,AP-26,435000.0
LN-02598,Townhouse,587000.0,0.86,High (>85%),MA,2018-05-15,AP-19,583000.0
LN-02599,Single Family,567000.0,0.92,High (>85%),CA,2018-09-24,AP-14,567000.0
LN-02600,Single Family,623000.0,0.93,High (>85%),NJ,2018-09-14,AP-75,611000.0
LN-02601,Single Family,1001000.0,0.83,Medium (70-85%),IL,2021-07-01,AP-11,992000.0
LN-02602,Townhouse,1173000.0,0.6,Low (<70%),OH,2022-03-18,AP-85,1143000.0
LN-02603,Single Family,838000.0,0.72,Medium (70-85%),IL,2023-07-08,AP-13,814000.0
LN-02604,Multi-Family,210000.0,0.7,Low (<70%),MD,2023-05-27,AP-29,211000.0
LN-02605,Single Family,1206000.0,0.67,Low (<70%),PA,2024-03-07,AP-72,1228000.0
LN-02606,Condo,768000.0,0.72,Medium (70-85%),TX,2019-06-25,AP-47,788000.0
LN-02607,Townhouse,981000.0,0.77,Medium (70-85%),OH,2021-06-06,AP-88,984000.0
LN-02608,Townhouse,164000.0,0.55,Low (<70%),NC,2021-06-08,AP-70,164000.0
LN-02609,Townhouse,488000.0,0.57,Low (<70%),MD,2018-01-01,AP-61,499000.0
LN-02610,Townhouse,357000.0,0.93,High (>85%),MA,2021-05-26,AP-84,373000.0
LN-02611,Single Family,197000.0,0.65,Low (<70%),NY,2023-11-18,AP-71,196000.0
LN-02612,Townhouse,1292000.0,0.62,Low (<70%),AZ,2022-12-31,AP-23,1266000.0
LN-02613,Single Family,425000.0,0.92,High (>85%),PA,2022-09-13,AP-92,437000.0
LN-02614,Townhouse,439000.0,0.64,Low (<70%),GA,2018-07-14,AP-59,440000.0
LN-02615,Townhouse,958000.0,0.92,High (>85%),FL,2022-08-04,AP-94,976000.0
LN-02616,Multi-Family,421000.0,0.84,Medium (70-85%),NV,2021-12-23,AP-16,421000.0
LN-02617,Townhouse,758000.0,0.96,High (>85%),GA,2022-02-03,AP-14,777000.0
LN-02618,Single Family,328000.0,0.58,Low (<70%),PA,2020-08-03,AP-21,342000.0
LN-02619,Multi-Family,579000.0,0.91,High (>85%),CA,2022-01-07,AP-17,580000.0
LN-02620,Condo,253000.0,0.58,Low (<70%),IL,2020-09-19,AP-25,265000.0
LN-02621,Multi-Family,622000.0,0.95,High (>85%),MA,2021-07-14,AP-79,619000.0
LN-02622,Townhouse,911000.0,0.66,Low (<70%),OH,2020-10-02,AP-82,948000.0
LN-02623,Townhouse,749000.0,0.72,Medium (70-85%),MI,2023-05-11,AP-14,755000.0
LN-02624,Single Family,335000.0,0.75,Medium (70-85%),MI,2023-06-19,AP-25,339000.0
LN-02625,Multi-Family,486000.0,0.93,High (>85%),MD,2024-04-19,AP-30,510000.0
LN-02626,Single Family,607000.0,0.91,High (>85%),CA,2018-04-13,AP-57,623000.0
LN-02627,Townhouse,1044000.0,0.62,Low (<70%),NV,2019-11-13,AP-24,1088000.0
LN-02628,Single Family,456000.0,0.66,Low (<70%),GA,2021-09-21,AP-39,460000.0
LN-02629,Multi-Family,955000.0,0.85,Medium (70-85%),NV,2023-04-07,AP-42,979000.0
LN-02630,Single Family,465000.0,0.92,High (>85%),CA,2024-02-24,AP-15,473000.0
LN-02631,Condo,1298000.0,0.58,Low (<70%),NV,2018-04-21,AP-74,1285000.0
LN-02632,Townhouse,1241000.0,0.66,Low (<70%),TX,2020-02-19,AP-97,1289000.0
LN-02633,Townhouse,270000.0,0.97,High (>85%),NC,2022-05-27,AP-97,283000.0
LN-02634,Multi-Family,167000.0,0.94,High (>85%),IL,2017-12-22,AP-34,175000.0
LN-02635,Condo,814000.0,0.74,Medium (70-85%),MD,2018-01-10,AP-86,836000.0
LN-02636,Condo,781000.0,0.93,High (>85%),MD,2020-11-05,AP-51,803000.0
LN-02637,Single Family,985000.0,0.59,Low (<70%),MI,2021-11-24,AP-98,1030000.0
LN-02638,Condo,170000.0,0.79,Medium (70-85%),NC,2023-05-23,AP-60,170000.0
LN-02639,Single Family,458000.0,0.66,Low (<70%),NY,2020-06-25,AP-45,451000.0
LN-02640,Condo,812000.0,0.72,Medium (70-85%),PA,2019-06-25,AP-76,806000.0
LN-02641,Townhouse,871000.0,0.78,Medium (70-85%),OH,2019-06-26,AP-13,867000.0
LN-02642,Single Family,284000.0,0.81,Medium (70-85%),AZ,2023-04-26,AP-10,297000.0
LN-02643,Multi-Family,795000.0,0.96,High (>85%),MD,2020-03-22,AP-77,820000.0
LN-02644,Multi-Family,188000.0,0.65,Low (<70%),PA,2022-02-03,AP-50,196000.0
LN-02645,Townhouse,680000.0,0.69,Low (<70%),PA,2022-04-29,AP-40,670000.0
LN-02646,Single Family,126000.0,0.84,Medium (70-85%),CA,2020-06-22,AP-52,125000.0
LN-02647,Townhouse,501000.0,0.75,Medium (70-85%),GA,2024-01-01,AP-63,510000.0
LN-02648,Multi-Family,455000.0,0.74,Medium (70-85%),OH,2023-06-14,AP-60,451000.0
LN-02649,Townhouse,140000.0,0.72,Medium (70-85%),CA,2022-12-22,AP-50,144000.0
LN-02650,Multi-Family,164000.0,0.96,High (>85%),MA,2022-03-08,AP-32,169000.0
LN-02651,Townhouse,407000.0,0.57,Low (<70%),OH,2020-08-25,AP-46,406000.0
LN-02652,Townhouse,1232000.0,0.73,Medium (70-85%),CA,2019-09-22,AP-64,1224000.0
LN-02653,Townhouse,424000.0,0.78,Medium (70-85%),TX,2019-06-07,AP-92,411000.0
LN-02654,Single Family,314000.0,0.63,Low (<70%),NC,2017-12-17,AP-88,322000.0
LN-02655,Townhouse,186000.0,0.79,Medium (70-85%),PA,2017-12-31,AP-30,186000.0
LN-02656,Multi-Family,625000.0,0.75,Medium (70-85%),TX,2018-02-11,AP-99,626000.0
LN-02657,Townhouse,471000.0,0.56,Low (<70%),NV,2022-06-17,AP-27,491000.0
LN-02658,Townhouse,114000.0,0.88,High (>85%),NJ,2019-05-04,AP-74,115000.0
LN-02659,Single Family,443000.0,0.83,Medium (70-85%),OH,2019-04-09,AP-31,442000.0
LN-02660,Single Family,1283000.0,0.6,Low (<70%),MD,2022-08-13,AP-37,1268000.0
LN-02661,Townhouse,958000.0,0.77,Medium (70-85%),CA,2020-09-11,AP-73,1005000.0
LN-02662,Multi-Family,323000.0,0.57,Low (<70%),FL,2018-06-24,AP-58,338000.0
LN-02663,Single Family,514000.0,0.97,High (>85%),MD,2024-02-13,AP-60,526000.0
LN-02664,Condo,646000.0,0.91,High (>85%),NC,2018-10-19,AP-64,639000.0
LN-02665,Single Family,938000.0,0.72,Medium (70-85%),PA,2020-01-14,AP-28,983000.0
LN-02666,Townhouse,1132000.0,0.78,Medium (70-85%),NY,2020-10-19,AP-14,1134000.0
LN-02667,Townhouse,259000.0,0.68,Low (<70%),MA,2023-10-27,AP-11,271000.0
LN-02668,Single Family,1222000.0,0.64,Low (<70%),MD,2019-09-28,AP-40,1248000.0
LN-02669,Condo,500000.0,0.75,Medium (70-85%),PA,2020-02-14,AP-25,525000.0
LN-02670,Multi-Family,588000.0,0.86,High (>85%),NY,2021-02-11,AP-43,572000.0
LN-02671,Single Family,737000.0,0.79,Medium (70-85%),NV,2023-09-26,AP-64,726000.0
LN-02672,Single Family,1131000.0,0.65,Low (<70%),PA,2018-11-24,AP-91,1175000.0
LN-02673,Multi-Family,599000.0,0.81,Medium (70-85%),MD,2023-10-24,AP-31,582000.0
LN-02674,Single Family,118000.0,0.74,Medium (70-85%),FL,2021-08-31,AP-35,124000.0
LN-02675,Townhouse,1111000.0,0.81,Medium (70-85%),MD,2018-04-14,AP-25,1147000.0
LN-02676,Townhouse,197000.0,0.9,High (>85%),NY,2020-06-30,AP-76,195000.0
LN-02677,Single Family,461000.0,0.74,Medium (70-85%),OH,2024-01-08,AP-91,459000.0
LN-02678,Multi-Family,873000.0,0.63,Low (<70%),MA,2019-06-22,AP-67,853000.0
LN-02679,Single Family,992000.0,0.63,Low (<70%),OH,2020-01-14,AP-78,1024000.0
LN-02680,Multi-Family,565000.0,0.79,Medium (70-85%),NV,2024-03-16,AP-68,577000.0
LN-02681,Multi-Family,475000.0,0.64,Low (<70%),NJ,2022-10-27,AP-28,467000.0
LN-02682,Townhouse,322000.0,0.93,High (>85%),PA,2018-01-13,AP-99,334000.0
LN-02683,Single Family,280000.0,0.69,Low (<70%),NC,2022-10-10,AP-69,278000.0
LN-02684,Condo,495000.0,0.81,Medium (70-85%),NC,2021-10-03,AP-33,489000.0
LN-02685,Single Family,1227000.0,0.67,Low (<70%),MD,2021-10-10,AP-84,1284000.0
LN-02686,Townhouse,926000.0,0.91,High (>85%),NC,2022-12-16,AP-42,907000.0
LN-02687,Condo,1208000.0,0.74,Medium (70-85%),NV,2019-05-05,AP-32,1261000.0
LN-02688,Multi-Family,516000.0,0.82,Medium (70-85%),NY,2019-11-07,AP-85,523000.0
LN-02689,Condo,948000.0,0.66,Low (<70%),PA,2019-03-08,AP-24,966000.0
LN-02690,Multi-Family,164000.0,0.76,Medium (70-85%),CA,2018-03-08,AP-62,167000.0
LN-02691,Single Family,496000.0,0.92,High (>85%),IL,2019-10-05,AP-80,502000.0
LN-02692,Townhouse,264000.0,0.58,Low (<70%),AZ,2020-11-19,AP-53,271000.0
LN-02693,Single Family,615000.0,0.71,Medium (70-85%),IL,2020-10-06,AP-60,614000.0
LN-02694,Condo,1056000.0,0.77,Medium (70-85%),NV,2022-06-30,AP-60,1098000.0
LN-02695,Condo,188000.0,0.81,Medium (70-85%),FL,2021-12-14,AP-66,190000.0
LN-02696,Single Family,240000.0,0.84,Medium (70-85%),TX,2024-02-02,AP-13,247000.0
LN-02697,Condo,357000.0,0.6,Low (<70%),PA,2019-01-16,AP-74,353000.0
LN-02698,Single Family,348000.0,0.66,Low (<70%),MD,2017-12-04,AP-83,359000.0
LN-02699,Single Family,1156000.0,0.73,Medium (70-85%),NY,2019-07-07,AP-54,1206000.0
LN-02700,Multi-Family,1059000.0,0.76,Medium (70-85%),OH,2023-11-28,AP-84,1081000.0
LN-02701,Multi-Family,565000.0,0.82,Medium (70-85%),MD,2019-07-23,AP-41,552000.0
LN-02702,Single Family,1570000.0,0.56,Low (<70%),TX,2023-08-14,AP-61,1572000.0
LN-02703,Townhouse,362000.0,0.93,High (>85%),IL,2020-04-08,AP-25,369000.0
LN-02704,Condo,812000.0,0.86,High (>85%),MA,2019-01-11,AP-66,844000.0
LN-02705,Single Family,594000.0,0.97,High (>85%),MD,2019-09-18,AP-77,599000.0
LN-02706,Single Family,394000.0,0.78,Medium (70-85%),FL,2018-10-24,AP-23,408000.0
LN-02707,Multi-Family,381000.0,0.63,Low (<70%),NV,2023-10-19,AP-80,390000.0
LN-02708,Townhouse,457000.0,0.58,Low (<70%),CA,2020-12-24,AP-62,446000.0
LN-02709,Condo,337000.0,0.91,High (>85%),IL,2023-11-15,AP-12,340000.0
LN-02710,Townhouse,117000.0,0.81,Medium (70-85%),NC,2019-01-08,AP-13,115000.0
LN-02711,Townhouse,436000.0,0.88,High (>85%),NV,2020-12-05,AP-30,433000.0
LN-02712,Townhouse,505000.0,0.81,Medium (70-85%),NC,2023-09-07,AP-27,502000.0
LN-02713,Single Family,999000.0,0.68,Low (<70%),PA,2022-02-24,AP-87,1030000.0
LN-02714,Single Family,1020000.0,0.64,Low (<70%),NV,2022-11-26,AP-37,1006000.0
LN-02715,Single Family,129000.0,0.83,Medium (70-85%),TX,2021-03-16,AP-82,133000.0
LN-02716,Condo,903000.0,0.77,Medium (70-85%),GA,2019-01-10,AP-82,912000.0
LN-02717,Multi-Family,1309000.0,0.55,Low (<70%),NC,2022-03-20,AP-84,1366000.0
LN-02718,Townhouse,674000.0,0.87,High (>85%),NJ,2018-05-03,AP-24,707000.0
LN-02719,Multi-Family,909000.0,0.85,Medium (70-85%),IL,2023-10-17,AP-48,938000.0
LN-02720,Townhouse,1056000.0,0.82,Medium (70-85%),NY,2021-08-15,AP-94,1105000.0
LN-02721,Townhouse,928000.0,0.58,Low (<70%),GA,2022-10-28,AP-40,916000.0
LN-02722,Multi-Family,804000.0,0.71,Medium (70-85%),PA,2020-05-25,AP-33,786000.0
LN-02723,Townhouse,910000.0,0.71,Medium (70-85%),FL,2023-02-27,AP-60,905000.0
LN-02724,Multi-Family,1232000.0,0.65,Low (<70%),MA,2022-01-27,AP-68,1257000.0
LN-02725,Townhouse,569000.0,0.84,Medium (70-85%),NY,2018-04-24,AP-15,589000.0
LN-02726,Single Family,151000.0,0.57,Low (<70%),FL,2023-12-22,AP-65,155000.0
LN-02727,Multi-Family,963000.0,0.91,High (>85%),FL,2019-09-30,AP-81,968000.0
LN-02728,Single Family,532000.0,0.76,Medium (70-85%),NV,2019-02-23,AP-45,540000.0
LN-02729,Multi-Family,821000.0,0.86,High (>85%),NV,2023-01-07,AP-64,850000.0
LN-02730,Townhouse,1065000.0,0.6,Low (<70%),NJ,2022-10-10,AP-72,1103000.0
LN-02731,Multi-Family,1317000.0,0.63,Low (<70%),NV,2019-05-16,AP-40,1380000.0
LN-02732,Townhouse,981000.0,0.83,Medium (70-85%),MI,2022-04-05,AP-18,960000.0
LN-02733,Condo,166000.0,0.71,Medium (70-85%),MA,2023-09-10,AP-54,173000.0
LN-02734,Condo,878000.0,0.74,Medium (70-85%),MA,2020-04-30,AP-33,916000.0
LN-02735,Multi-Family,330000.0,0.79,Medium (70-85%),MA,2018-12-25,AP-90,343000.0
LN-02736,Condo,300000.0,0.89,High (>85%),OH,2022-01-12,AP-30,308000.0
LN-02737,Townhouse,994000.0,0.67,Low (<70%),NY,2021-02-18,AP-99,1011000.0
LN-02738,Multi-Family,404000.0,0.67,Low (<70%),NV,2018-11-21,AP-44,419000.0
LN-02739,Townhouse,457000.0,0.67,Low (<70%),AZ,2020-09-15,AP-10,465000.0
LN-02740,Condo,683000.0,0.82,Medium (70-85%),PA,2019-03-23,AP-61,672000.0
LN-02741,Single Family,1010000.0,0.7,Low (<70%),NC,2019-04-29,AP-44,993000.0
LN-02742,Townhouse,206000.0,0.78,Medium (70-85%),MI,2021-12-08,AP-25,212000.0
LN-02743,Single Family,465000.0,0.63,Low (<70%),PA,2018-05-08,AP-24,458000.0
LN-02744,Single Family,161000.0,0.59,Low (<70%),NC,2021-02-10,AP-37,164000.0
LN-02745,Single Family,581000.0,0.79,Medium (70-85%),NV,2021-10-17,AP-66,587000.0
LN-02746,Multi-Family,1099000.0,0.69,Low (<70%),GA,2021-11-28,AP-30,1069000.0
LN-02747,Condo,819000.0,0.74,Medium (70-85%),MI,2018-08-04,AP-15,827000.0
LN-02748,Condo,888000.0,0.58,Low (<70%),IL,2022-11-02,AP-24,919000.0
LN-02749,Townhouse,509000.0,0.68,Low (<70%),NY,2019-11-07,AP-22,523000.0
LN-02750,Multi-Family,1095000.0,0.65,Low (<70%),MI,2023-10-16,AP-96,1079000.0
LN-02751,Single Family,992000.0,0.77,Medium (70-85%),AZ,2022-11-07,AP-78,1001000.0
LN-02752,Townhouse,1097000.0,0.74,Medium (70-85%),IL,2019-06-17,AP-82,1100000.0
LN-02753,Multi-Family,433000.0,0.58,Low (<70%),MI,2022-04-26,AP-73,449000.0
LN-02754,Single Family,1331000.0,0.61,Low (<70%),OH,2023-06-04,AP-83,1317000.0
LN-02755,Single Family,672000.0,0.75,Medium (70-85%),AZ,2022-03-11,AP-23,656000.0
LN-02756,Condo,1000000.0,0.72,Medium (70-85%),MI,2020-10-10,AP-70,1008000.0
LN-02757,Condo,833000.0,0.69,Low (<70%),MA,2020-02-03,AP-48,875000.0
LN-02758,Condo,600000.0,0.72,Medium (70-85%),OH,2017-12-14,AP-33,616000.0
LN-02759,Condo,544000.0,0.86,High (>85%),AZ,2022-12-17,AP-62,549000.0
LN-02760,Townhouse,827000.0,0.94,High (>85%),CA,2018-02-10,AP-87,838000.0
LN-02761,Single Family,1121000.0,0.7,Low (<70%),GA,2019-05-03,AP-94,1097000.0
LN-02762,Single Family,284000.0,0.79,Medium (70-85%),MA,2023-03-23,AP-87,291000.0
LN-02763,Multi-Family,841000.0,0.73,Medium (70-85%),MD,2019-04-05,AP-29,878000.0
LN-02764,Condo,366000.0,0.88,High (>85%),TX,2023-12-02,AP-95,380000.0
LN-02765,Single Family,568000.0,0.94,High (>85%),OH,2019-11-02,AP-10,564000.0
LN-02766,Single Family,1101000.0,0.71,Medium (70-85%),MD,2018-03-05,AP-54,1135000.0
LN-02767,Condo,1246000.0,0.72,Medium (70-85%),NY,2019-12-18,AP-64,1251000.0
LN-02768,Multi-Family,544000.0,0.97,High (>85%),NJ,2022-12-17,AP-97,544000.0
LN-02769,Townhouse,346000.0,0.69,Low (<70%),GA,2018-04-26,AP-59,346000.0
LN-02770,Townhouse,364000.0,0.69,Low (<70%),NY,2023-01-02,AP-53,374000.0
LN-02771,Multi-Family,284000.0,0.61,Low (<70%),GA,2019-08-24,AP-49,288000.0
LN-02772,Single Family,153000.0,0.55,Low (<70%),GA,2024-03-17,AP-64,154000.0
LN-02773,Townhouse,248000.0,0.84,Medium (70-85%),CA,2023-12-19,AP-35,247000.0
LN-02774,Condo,765000.0,0.6,Low (<70%),NV,2023-04-17,AP-99,752000.0
LN-02775,Multi-Family,603000.0,0.66,Low (<70%),MI,2018-05-12,AP-53,611000.0
LN-02776,Condo,836000.0,0.8,Medium (70-85%),MD,2021-07-30,AP-66,842000.0
LN-02777,Condo,362000.0,0.91,High (>85%),FL,2023-04-03,AP-54,355000.0
LN-02778,Condo,669000.0,0.74,Medium (70-85%),TX,2021-03-20,AP-55,668000.0
LN-02779,Condo,1091000.0,0.64,Low (<70%),GA,2018-02-16,AP-55,1110000.0
LN-02780,Multi-Family,1205000.0,0.64,Low (<70%),NY,2018-06-05,AP-38,1217000.0
LN-02781,Townhouse,340000.0,0.81,Medium (70-85%),MI,2020-09-13,AP-81,356000.0
LN-02782,Single Family,282000.0,0.74,Medium (70-85%),NV,2020-08-20,AP-48,288000.0
LN-02783,Multi-Family,174000.0,0.65,Low (<70%),CA,2021-07-19,AP-75,172000.0
LN-02784,Multi-Family,375000.0,0.71,Medium (70-85%),NV,2021-07-15,AP-69,364000.0
LN-02785,Townhouse,934000.0,0.8,Medium (70-85%),TX,2020-12-20,AP-63,976000.0
LN-02786,Multi-Family,309000.0,0.91,High (>85%),TX,2021-02-14,AP-34,314000.0
LN-02787,Townhouse,105000.0,0.82,Medium (70-85%),IL,2021-10-01,AP-29,103000.0
LN-02788,Single Family,1253000.0,0.58,Low (<70%),MA,2018-11-19,AP-18,1262000.0
LN-02789,Single Family,659000.0,0.61,Low (<70%),NC,2019-05-11,AP-34,678000.0
LN-02790,Townhouse,481000.0,0.85,Medium (70-85%),MA,2023-01-20,AP-24,490000.0
LN-02791,Condo,100000.0,0.92,High (>85%),NV,2020-11-23,AP-62,104000.0
LN-02792,Single Family,928000.0,0.79,Medium (70-85%),GA,2019-11-18,AP-50,936000.0
LN-02793,Single Family,507000.0,0.76,Medium (70-85%),FL,2019-03-27,AP-36,522000.0
LN-02794,Condo,820000.0,0.95,High (>85%),NY,2022-05-14,AP-64,849000.0
LN-02795,Townhouse,505000.0,0.85,Medium (70-85%),MI,2020-06-13,AP-13,506000.0
LN-02796,Townhouse,471000.0,0.72,Medium (70-85%),NJ,2018-07-29,AP-86,492000.0
LN-02797,Multi-Family,844000.0,0.93,High (>85%),IL,2021-05-10,AP-28,842000.0
LN-02798,Townhouse,703000.0,0.86,High (>85%),AZ,2018-05-13,AP-81,683000.0
LN-02799,Single Family,287000.0,0.68,Low (<70%),MD,2019-04-20,AP-90,291000.0
LN-02800,Townhouse,165000.0,0.95,High (>85%),AZ,2020-10-03,AP-50,166000.0
LN-02801,Townhouse,594000.0,0.95,High (>85%),CA,2017-11-27,AP-36,577000.0
LN-02802,Multi-Family,645000.0,0.93,High (>85%),NV,2020-02-03,AP-95,657000.0
LN-02803,Multi-Family,1411000.0,0.63,Low (<70%),FL,2018-11-13,AP-97,1384000.0
LN-02804,Townhouse,937000.0,0.56,Low (<70%),NY,2022-09-29,AP-67,958000.0
