LoanID,BranchID,LoanType,LoanPurpose,EmploymentType,OriginationDate,MaturityDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,LoanOfficerID
LN-03185,BR019,Fixed 30-Year,Purchase,Self-Employed,2020-05-16,2050-05-16,2020,Q2-2020,553000.0,6.79,30,LO-601
LN-03186,BR020,Fixed 30-Year,Purchase,Retired,2018-03-30,2048-03-30,2018,Q1-2018,575000.0,3.26,30,LO-540
LN-03187,BR004,Fixed 30-Year,Refinance,Salaried,2021-02-24,2051-02-24,2021,Q1-2021,231000.0,5.12,30,LO-626
LN-03188,BR012,Fixed 30-Year,Refinance,Self-Employed,2023-01-16,2053-01-16,2023,Q1-2023,572000.0,3.26,30,LO-332
LN-03189,BR001,Fixed 30-Year,Purchase,Self-Employed,2020-06-08,2050-06-08,2020,Q2-2020,719000.0,7.25,30,LO-184
LN-03190,BR013,Fixed 15-Year,Refinance,Retired,2023-12-30,2038-12-30,2023,Q4-2023,464000.0,8.29,15,LO-439
LN-03191,BR013,Fixed 30-Year,Purchase,Salaried,2022-12-24,2052-12-24,2022,Q4-2022,682000.0,7.86,30,LO-729
LN-03192,BR010,ARM 7/1,Cash-Out Refinance,Contract,2019-03-04,2034-03-04,2019,Q1-2019,369000.0,6.98,15,LO-610
LN-03193,BR014,ARM 7/1,Purchase,Contract,2021-11-12,2036-11-12,2021,Q4-2021,663000.0,5.12,15,LO-763
LN-03194,BR014,Fixed 30-Year,Purchase,Retired,2024-03-18,2054-03-18,2024,Q1-2024,102000.0,6.42,30,LO-588
LN-03195,BR018,Fixed 30-Year,Purchase,Self-Employed,2018-09-03,2048-09-03,2018,Q3-2018,623000.0,7.63,30,LO-170
LN-03196,BR004,Fixed 30-Year,Purchase,Contract,2022-12-15,2052-12-15,2022,Q4-2022,593000.0,6.99,30,LO-747
LN-03197,BR014,Fixed 30-Year,Purchase,Retired,2023-06-15,2053-06-15,2023,Q2-2023,282000.0,4.08,30,LO-699
LN-03198,BR005,Fixed 30-Year,Refinance,Retired,2023-10-18,2053-10-18,2023,Q4-2023,193000.0,7.75,30,LO-524
LN-03199,BR008,ARM 7/1,Refinance,Self-Employed,2019-09-16,2034-09-16,2019,Q3-2019,149000.0,4.82,15,LO-122
LN-03200,BR002,Fixed 30-Year,Refinance,Self-Employed,2021-10-10,2051-10-10,2021,Q4-2021,692000.0,5.74,30,LO-683
LN-03201,BR018,Fixed 15-Year,Purchase,Retired,2018-10-27,2033-10-27,2018,Q4-2018,651000.0,8.06,15,LO-547
LN-03202,BR012,Fixed 15-Year,Refinance,Self-Employed,2022-04-06,2037-04-06,2022,Q2-2022,594000.0,7.93,15,LO-590
LN-03203,BR018,Fixed 15-Year,Cash-Out Refinance,Contract,2020-04-06,2035-04-06,2020,Q2-2020,165000.0,6.88,15,LO-522
LN-03204,BR011,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2020-05-11,2035-05-11,2020,Q2-2020,804000.0,5.12,15,LO-142
LN-03205,BR004,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2022-05-08,2052-05-08,2022,Q2-2022,305000.0,8.04,30,LO-817
LN-03206,BR014,Fixed 30-Year,Cash-Out Refinance,Retired,2020-06-21,2050-06-21,2020,Q2-2020,231000.0,5.7,30,LO-165
LN-03207,BR005,Fixed 30-Year,Purchase,Self-Employed,2021-11-15,2051-11-15,2021,Q4-2021,895000.0,4.99,30,LO-600
LN-03208,BR012,Fixed 15-Year,Home Equity,Retired,2023-04-07,2038-04-07,2023,Q2-2023,337000.0,7.38,15,LO-641
LN-03209,BR015,Fixed 15-Year,Cash-Out Refinance,Retired,2021-02-15,2036-02-15,2021,Q1-2021,563000.0,4.13,15,LO-825
LN-03210,BR012,ARM 5/1,Purchase,Contract,2019-07-20,2034-07-20,2019,Q3-2019,98000.0,5.49,15,LO-692
LN-03211,BR005,ARM 7/1,Cash-Out Refinance,Self-Employed,2021-09-29,2036-09-29,2021,Q3-2021,423000.0,5.36,15,LO-938
LN-03212,BR002,ARM 5/1,Refinance,Self-Employed,2022-09-08,2037-09-08,2022,Q3-2022,708000.0,7.38,15,LO-711
LN-03213,BR008,Fixed 15-Year,Purchase,Retired,2020-06-01,2035-06-01,2020,Q2-2020,656000.0,6.63,15,LO-987
LN-03214,BR005,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2022-03-01,2052-03-01,2022,Q1-2022,552000.0,4.91,30,LO-250
LN-03215,BR007,Fixed 30-Year,Purchase,Retired,2018-01-26,2048-01-26,2018,Q1-2018,485000.0,6.28,30,LO-604
LN-03216,BR019,Fixed 30-Year,Purchase,Salaried,2023-10-30,2053-10-30,2023,Q4-2023,799000.0,5.3,30,LO-569
LN-03217,BR001,Fixed 30-Year,Purchase,Self-Employed,2019-01-19,2049-01-19,2019,Q1-2019,613000.0,6.16,30,LO-892
LN-03218,BR008,Fixed 30-Year,Home Equity,Retired,2018-08-18,2048-08-18,2018,Q3-2018,609000.0,8.09,30,LO-424
LN-03219,BR003,Fixed 15-Year,Purchase,Self-Employed,2022-12-29,2037-12-29,2022,Q4-2022,404000.0,5.45,15,LO-516
LN-03220,BR008,Fixed 15-Year,Purchase,Salaried,2023-11-01,2038-11-01,2023,Q4-2023,776000.0,7.56,15,LO-215
LN-03221,BR003,ARM 7/1,Cash-Out Refinance,Salaried,2018-04-21,2033-04-21,2018,Q2-2018,804000.0,7.79,15,LO-837
LN-03222,BR017,Fixed 30-Year,Refinance,Self-Employed,2020-11-02,2050-11-02,2020,Q4-2020,833000.0,3.95,30,LO-309
LN-03223,BR007,Fixed 30-Year,Home Equity,Self-Employed,2018-04-04,2048-04-04,2018,Q2-2018,450000.0,6.42,30,LO-807
LN-03224,BR018,Fixed 15-Year,Refinance,Contract,2018-12-18,2033-12-18,2018,Q4-2018,489000.0,7.32,15,LO-108
LN-03225,BR011,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2022-11-17,2037-11-17,2022,Q4-2022,288000.0,8.3,15,LO-124
LN-03226,BR018,ARM 7/1,Purchase,Self-Employed,2018-08-01,2033-08-01,2018,Q3-2018,832000.0,4.79,15,LO-249
LN-03227,BR009,Fixed 15-Year,Home Equity,Retired,2024-04-28,2039-04-28,2024,Q2-2024,706000.0,3.76,15,LO-151
LN-03228,BR001,Fixed 30-Year,Purchase,Salaried,2019-03-26,2049-03-26,2019,Q1-2019,817000.0,4.85,30,LO-653
LN-03229,BR002,Fixed 30-Year,Purchase,Salaried,2018-05-27,2048-05-27,2018,Q2-2018,510000.0,6.05,30,LO-162
LN-03230,BR010,Fixed 30-Year,Cash-Out Refinance,Retired,2022-04-26,2052-04-26,2022,Q2-2022,278000.0,5.17,30,LO-177
LN-03231,BR007,ARM 5/1,Purchase,Self-Employed,2019-02-27,2034-02-27,2019,Q1-2019,237000.0,6.74,15,LO-588
LN-03232,BR010,Fixed 30-Year,Refinance,Salaried,2018-06-22,2048-06-22,2018,Q2-2018,369000.0,3.52,30,LO-205
LN-03233,BR013,Fixed 15-Year,Purchase,Contract,2019-03-27,2034-03-27,2019,Q1-2019,341000.0,4.8,15,LO-662
LN-03234,BR009,Fixed 30-Year,Cash-Out Refinance,Salaried,2019-09-26,2049-09-26,2019,Q3-2019,869000.0,6.6,30,LO-514
LN-03235,BR020,Fixed 15-Year,Refinance,Contract,2023-06-05,2038-06-05,2023,Q2-2023,538000.0,7.12,15,LO-195
LN-03236,BR004,Fixed 30-Year,Home Equity,Salaried,2023-10-21,2053-10-21,2023,Q4-2023,841000.0,5.58,30,LO-187
LN-03237,BR019,Fixed 15-Year,Refinance,Self-Employed,2021-12-30,2036-12-30,2021,Q4-2021,758000.0,5.37,15,LO-779
LN-03238,BR007,Fixed 30-Year,Cash-Out Refinance,Retired,2021-08-07,2051-08-07,2021,Q3-2021,134000.0,8.03,30,LO-649
LN-03239,BR007,Fixed 30-Year,Refinance,Contract,2018-10-02,2048-10-02,2018,Q4-2018,290000.0,6.79,30,LO-435
LN-03240,BR015,Fixed 15-Year,Home Equity,Self-Employed,2020-09-07,2035-09-07,2020,Q3-2020,527000.0,4.61,15,LO-389
LN-03241,BR006,Fixed 30-Year,Purchase,Salaried,2023-05-29,2053-05-29,2023,Q2-2023,621000.0,3.77,30,LO-168
LN-03242,BR011,Fixed 15-Year,Purchase,Self-Employed,2024-02-23,2039-02-23,2024,Q1-2024,300000.0,5.59,15,LO-104
LN-03243,BR007,Fixed 30-Year,Cash-Out Refinance,Contract,2019-10-08,2049-10-08,2019,Q4-2019,727000.0,5.13,30,LO-283
LN-03244,BR016,ARM 5/1,Purchase,Salaried,2020-06-28,2035-06-28,2020,Q2-2020,433000.0,6.33,15,LO-753
LN-03245,BR012,ARM 5/1,Cash-Out Refinance,Retired,2019-05-31,2034-05-31,2019,Q2-2019,662000.0,4.16,15,LO-407
LN-03246,BR014,Fixed 30-Year,Cash-Out Refinance,Salaried,2023-03-29,2053-03-29,2023,Q1-2023,276000.0,7.67,30,LO-648
LN-03247,BR019,ARM 7/1,Refinance,Self-Employed,2018-02-02,2033-02-02,2018,Q1-2018,183000.0,7.22,15,LO-668
LN-03248,BR006,ARM 7/1,Purchase,Retired,2019-04-20,2034-04-20,2019,Q2-2019,731000.0,5.83,15,LO-243
LN-03249,BR011,Fixed 30-Year,Purchase,Salaried,2022-05-17,2052-05-17,2022,Q2-2022,681000.0,6.84,30,LO-108
LN-03250,BR015,ARM 7/1,Refinance,Retired,2019-08-03,2034-08-03,2019,Q3-2019,200000.0,3.51,15,LO-244
LN-03251,BR007,Fixed 30-Year,Purchase,Contract,2018-08-01,2048-08-01,2018,Q3-2018,318000.0,4.44,30,LO-969
LN-03252,BR015,ARM 7/1,Home Equity,Contract,2022-10-16,2037-10-16,2022,Q4-2022,157000.0,6.65,15,LO-210
LN-03253,BR013,Fixed 30-Year,Purchase,Contract,2022-06-22,2052-06-22,2022,Q2-2022,580000.0,5.17,30,LO-516
LN-03254,BR010,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2023-11-17,2053-11-17,2023,Q4-2023,580000.0,7.0,30,LO-394
LN-03255,BR009,Fixed 30-Year,Home Equity,Retired,2019-10-24,2049-10-24,2019,Q4-2019,584000.0,5.27,30,LO-241
LN-03256,BR013,Fixed 15-Year,Home Equity,Self-Employed,2020-03-31,2035-03-31,2020,Q1-2020,379000.0,7.54,15,LO-230
LN-03257,BR003,Fixed 15-Year,Purchase,Retired,2018-02-24,2033-02-24,2018,Q1-2018,703000.0,4.59,15,LO-809
LN-03258,BR010,Fixed 30-Year,Purchase,Salaried,2019-04-13,2049-04-13,2019,Q2-2019,279000.0,3.53,30,LO-184
LN-03259,BR011,Fixed 30-Year,Refinance,Self-Employed,2022-06-14,2052-06-14,2022,Q2-2022,656000.0,3.49,30,LO-529
LN-03260,BR001,Fixed 30-Year,Refinance,Self-Employed,2024-04-14,2054-04-14,2024,Q2-2024,107000.0,5.46,30,LO-785
LN-03261,BR009,ARM 5/1,Cash-Out Refinance,Self-Employed,2024-03-28,2039-03-28,2024,Q1-2024,826000.0,6.54,15,LO-325
LN-03262,BR011,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2023-07-09,2053-07-09,2023,Q3-2023,490000.0,4.39,30,LO-210
LN-03263,BR010,Fixed 15-Year,Purchase,Contract,2020-10-29,2035-10-29,2020,Q4-2020,467000.0,3.75,15,LO-748
LN-03264,BR013,ARM 5/1,Purchase,Self-Employed,2019-10-01,2034-10-01,2019,Q4-2019,637000.0,4.57,15,LO-193
LN-03265,BR016,Fixed 15-Year,Purchase,Self-Employed,2022-02-03,2037-02-03,2022,Q1-2022,750000.0,5.49,15,LO-417
LN-03266,BR013,Fixed 15-Year,Home Equity,Contract,2019-11-13,2034-11-13,2019,Q4-2019,296000.0,8.14,15,LO-785
LN-03267,BR005,Fixed 30-Year,Purchase,Contract,2019-08-02,2049-08-02,2019,Q3-2019,112000.0,3.44,30,LO-780
LN-03268,BR002,Fixed 30-Year,Purchase,Salaried,2018-03-13,2048-03-13,2018,Q1-2018,627000.0,5.32,30,LO-672
LN-03269,BR011,Fixed 30-Year,Purchase,Self-Employed,2019-04-15,2049-04-15,2019,Q2-2019,756000.0,5.98,30,LO-847
LN-03270,BR002,ARM 5/1,Purchase,Contract,2020-08-18,2035-08-18,2020,Q3-2020,651000.0,4.34,15,LO-965
LN-03271,BR007,Fixed 30-Year,Cash-Out Refinance,Salaried,2020-04-02,2050-04-02,2020,Q2-2020,664000.0,7.83,30,LO-159
LN-03272,BR002,Fixed 15-Year,Purchase,Contract,2020-08-19,2035-08-19,2020,Q3-2020,563000.0,6.14,15,LO-633
LN-03273,BR004,Fixed 15-Year,Home Equity,Self-Employed,2023-12-18,2038-12-18,2023,Q4-2023,744000.0,4.95,15,LO-639
LN-03274,BR008,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2024-02-06,2054-02-06,2024,Q1-2024,861000.0,3.6,30,LO-739
LN-03275,BR002,Fixed 15-Year,Refinance,Contract,2020-06-22,2035-06-22,2020,Q2-2020,269000.0,8.33,15,LO-534
LN-03276,BR003,Fixed 30-Year,Purchase,Salaried,2018-04-12,2048-04-12,2018,Q2-2018,422000.0,4.19,30,LO-243
LN-03277,BR005,Fixed 15-Year,Purchase,Contract,2024-06-01,2039-06-01,2024,Q2-2024,432000.0,3.62,15,LO-814
LN-03278,BR009,ARM 5/1,Purchase,Salaried,2020-06-21,2035-06-21,2020,Q2-2020,774000.0,8.04,15,LO-137
LN-03279,BR012,Fixed 15-Year,Purchase,Contract,2020-09-28,2035-09-28,2020,Q3-2020,856000.0,6.96,15,LO-609
LN-03280,BR007,Fixed 15-Year,Purchase,Salaried,2019-07-26,2034-07-26,2019,Q3-2019,587000.0,4.85,15,LO-864
LN-03281,BR010,Fixed 30-Year,Refinance,Retired,2022-07-30,2052-07-30,2022,Q3-2022,426000.0,4.53,30,LO-763
LN-03282,BR001,ARM 5/1,Purchase,Salaried,2022-10-16,2037-10-16,2022,Q4-2022,165000.0,7.72,15,LO-621
LN-03283,BR016,Fixed 30-Year,Purchase,Self-Employed,2023-12-15,2053-12-15,2023,Q4-2023,793000.0,3.94,30,LO-518
LN-03284,BR008,Fixed 30-Year,Purchase,Contract,2022-01-04,2052-01-04,2022,Q1-2022,511000.0,6.91,30,LO-894
LN-03285,BR006,Fixed 30-Year,Purchase,Contract,2020-01-24,2050-01-24,2020,Q1-2020,409000.0,6.51,30,LO-554
LN-03286,BR017,ARM 5/1,Purchase,Contract,2020-03-08,2035-03-08,2020,Q1-2020,502000.0,6.38,15,LO-187
LN-03287,BR013,ARM 7/1,Home Equity,Salaried,2024-01-12,2039-01-12,2024,Q1-2024,346000.0,4.28,15,LO-574
LN-03288,BR010,Fixed 15-Year,Purchase,Retired,2024-01-03,2039-01-03,2024,Q1-2024,278000.0,5.0,15,LO-449
LN-03289,BR020,Fixed 30-Year,Purchase,Salaried,2023-07-25,2053-07-25,2023,Q3-2023,461000.0,5.64,30,LO-662
LN-03290,BR007,ARM 7/1,Purchase,Salaried,2018-04-11,2033-04-11,2018,Q2-2018,383000.0,7.33,15,LO-827
LN-03291,BR010,Fixed 30-Year,Purchase,Self-Employed,2022-05-07,2052-05-07,2022,Q2-2022,441000.0,8.16,30,LO-685
LN-03292,BR003,ARM 7/1,Cash-Out Refinance,Retired,2021-12-14,2036-12-14,2021,Q4-2021,194000.0,8.51,15,LO-920
LN-03293,BR003,Fixed 15-Year,Purchase,Salaried,2021-06-17,2036-06-17,2021,Q2-2021,442000.0,6.82,15,LO-157
LN-03294,BR012,ARM 5/1,Purchase,Self-Employed,2020-12-08,2035-12-08,2020,Q4-2020,84000.0,6.57,15,LO-635
LN-03295,BR015,Fixed 15-Year,Home Equity,Self-Employed,2023-03-12,2038-03-12,2023,Q1-2023,809000.0,5.17,15,LO-757
LN-03296,BR001,ARM 5/1,Refinance,Self-Employed,2019-02-21,2034-02-21,2019,Q1-2019,564000.0,3.35,15,LO-448
LN-03297,BR001,Fixed 30-Year,Purchase,Self-Employed,2018-05-28,2048-05-28,2018,Q2-2018,496000.0,7.85,30,LO-685
LN-03298,BR001,Fixed 30-Year,Purchase,Self-Employed,2020-01-13,2050-01-13,2020,Q1-2020,607000.0,5.15,30,LO-517
LN-03299,BR020,Fixed 30-Year,Purchase,Salaried,2022-04-24,2052-04-24,2022,Q2-2022,178000.0,6.33,30,LO-113
LN-03300,BR016,Fixed 15-Year,Refinance,Contract,2020-12-07,2035-12-07,2020,Q4-2020,96000.0,4.0,15,LO-766
LN-03301,BR014,Fixed 30-Year,Purchase,Retired,2022-01-28,2052-01-28,2022,Q1-2022,655000.0,6.41,30,LO-125
LN-03302,BR011,Fixed 30-Year,Purchase,Retired,2021-02-08,2051-02-08,2021,Q1-2021,721000.0,3.76,30,LO-517
LN-03303,BR016,Fixed 30-Year,Refinance,Retired,2023-07-13,2053-07-13,2023,Q3-2023,671000.0,6.24,30,LO-761
LN-03304,BR010,Fixed 30-Year,Purchase,Contract,2018-09-26,2048-09-26,2018,Q3-2018,386000.0,4.65,30,LO-662
LN-03305,BR018,Fixed 15-Year,Purchase,Retired,2023-10-07,2038-10-07,2023,Q4-2023,423000.0,8.35,15,LO-618
LN-03306,BR007,ARM 5/1,Refinance,Contract,2021-12-17,2036-12-17,2021,Q4-2021,540000.0,7.96,15,LO-745
LN-03307,BR006,ARM 5/1,Cash-Out Refinance,Retired,2022-05-24,2037-05-24,2022,Q2-2022,762000.0,4.44,15,LO-346
LN-03308,BR005,Fixed 30-Year,Purchase,Salaried,2022-02-03,2052-02-03,2022,Q1-2022,624000.0,5.78,30,LO-620
LN-03309,BR020,Fixed 30-Year,Refinance,Self-Employed,2022-08-01,2052-08-01,2022,Q3-2022,210000.0,8.11,30,LO-772
LN-03310,BR009,Fixed 30-Year,Cash-Out Refinance,Salaried,2021-10-13,2051-10-13,2021,Q4-2021,794000.0,7.26,30,LO-464
LN-03311,BR001,ARM 5/1,Purchase,Salaried,2018-09-02,2033-09-02,2018,Q3-2018,728000.0,5.01,15,LO-710
LN-03312,BR006,Fixed 15-Year,Purchase,Self-Employed,2018-02-03,2033-02-03,2018,Q1-2018,409000.0,4.16,15,LO-387
LN-03313,BR006,ARM 7/1,Purchase,Contract,2024-05-12,2039-05-12,2024,Q2-2024,702000.0,7.42,15,LO-557
LN-03314,BR008,ARM 7/1,Purchase,Retired,2021-07-13,2036-07-13,2021,Q3-2021,482000.0,4.03,15,LO-782
LN-03315,BR001,Fixed 30-Year,Purchase,Retired,2019-07-19,2049-07-19,2019,Q3-2019,839000.0,3.6,30,LO-212
LN-03316,BR012,Fixed 30-Year,Purchase,Retired,2018-01-20,2048-01-20,2018,Q1-2018,189000.0,7.08,30,LO-123
LN-03317,BR006,ARM 7/1,Cash-Out Refinance,Self-Employed,2020-07-18,2035-07-18,2020,Q3-2020,157000.0,4.4,15,LO-575
LN-03318,BR020,Fixed 30-Year,Cash-Out Refinance,Contract,2020-08-10,2050-08-10,2020,Q3-2020,641000.0,6.95,30,LO-735
LN-03319,BR011,Fixed 30-Year,Purchase,Self-Employed,2019-02-16,2049-02-16,2019,Q1-2019,734000.0,7.24,30,LO-772
LN-03320,BR012,Fixed 15-Year,Purchase,Contract,2022-07-01,2037-07-01,2022,Q3-2022,305000.0,8.03,15,LO-936
LN-03321,BR009,Fixed 30-Year,Cash-Out Refinance,Retired,2020-01-21,2050-01-21,2020,Q1-2020,436000.0,6.97,30,LO-213
LN-03322,BR002,Fixed 15-Year,Refinance,Retired,2024-03-19,2039-03-19,2024,Q1-2024,487000.0,6.16,15,LO-456
LN-03323,BR010,Fixed 30-Year,Home Equity,Salaried,2022-11-02,2052-11-02,2022,Q4-2022,146000.0,6.73,30,LO-698
LN-03324,BR008,Fixed 30-Year,Purchase,Retired,2021-05-31,2051-05-31,2021,Q2-2021,144000.0,6.91,30,LO-420
LN-03325,BR008,Fixed 15-Year,Purchase,Self-Employed,2022-09-08,2037-09-08,2022,Q3-2022,653000.0,8.33,15,LO-656
LN-03326,BR004,Fixed 30-Year,Purchase,Self-Employed,2022-04-28,2052-04-28,2022,Q2-2022,244000.0,5.68,30,LO-966
LN-03327,BR003,Fixed 15-Year,Refinance,Self-Employed,2022-09-30,2037-09-30,2022,Q3-2022,761000.0,5.31,15,LO-879
LN-03328,BR014,Fixed 30-Year,Purchase,Salaried,2018-04-28,2048-04-28,2018,Q2-2018,163000.0,7.39,30,LO-623
LN-03329,BR015,Fixed 30-Year,Purchase,Self-Employed,2018-08-31,2048-08-31,2018,Q3-2018,92000.0,6.67,30,LO-185
LN-03330,BR020,ARM 5/1,Home Equity,Retired,2020-08-20,2035-08-20,2020,Q3-2020,277000.0,7.6,15,LO-175
LN-03331,BR014,Fixed 15-Year,Refinance,Self-Employed,2018-05-14,2033-05-14,2018,Q2-2018,852000.0,4.96,15,LO-940
LN-03332,BR005,ARM 7/1,Refinance,Salaried,2020-07-21,2035-07-21,2020,Q3-2020,657000.0,5.55,15,LO-277
LN-03333,BR007,Fixed 30-Year,Purchase,Salaried,2024-03-27,2054-03-27,2024,Q1-2024,268000.0,7.51,30,LO-415
LN-03334,BR017,Fixed 30-Year,Purchase,Retired,2019-09-16,2049-09-16,2019,Q3-2019,847000.0,6.87,30,LO-722
LN-03335,BR008,Fixed 30-Year,Refinance,Self-Employed,2019-08-16,2049-08-16,2019,Q3-2019,380000.0,7.97,30,LO-209
LN-03336,BR008,Fixed 30-Year,Purchase,Self-Employed,2022-12-14,2052-12-14,2022,Q4-2022,467000.0,7.47,30,LO-720
LN-03337,BR020,Fixed 30-Year,Refinance,Retired,2018-04-10,2048-04-10,2018,Q2-2018,669000.0,4.86,30,LO-298
LN-03338,BR003,Fixed 15-Year,Purchase,Retired,2020-10-15,2035-10-15,2020,Q4-2020,660000.0,6.81,15,LO-330
LN-03339,BR003,ARM 5/1,Purchase,Salaried,2023-06-05,2038-06-05,2023,Q2-2023,642000.0,7.96,15,LO-428
LN-03340,BR001,Fixed 30-Year,Refinance,Contract,2023-03-31,2053-03-31,2023,Q1-2023,640000.0,3.88,30,LO-901
LN-03341,BR011,ARM 5/1,Purchase,Contract,2019-10-25,2034-10-25,2019,Q4-2019,826000.0,4.42,15,LO-244
LN-03342,BR020,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2020-07-25,2050-07-25,2020,Q3-2020,124000.0,6.02,30,LO-260
LN-03343,BR004,Fixed 15-Year,Refinance,Contract,2018-11-06,2033-11-06,2018,Q4-2018,282000.0,6.37,15,LO-323
LN-03344,BR015,Fixed 30-Year,Purchase,Contract,2022-01-10,2052-01-10,2022,Q1-2022,477000.0,7.5,30,LO-599
LN-03345,BR001,Fixed 30-Year,Purchase,Self-Employed,2018-11-28,2048-11-28,2018,Q4-2018,319000.0,7.93,30,LO-157
LN-03346,BR009,Fixed 30-Year,Purchase,Contract,2019-12-29,2049-12-29,2019,Q4-2019,122000.0,7.7,30,LO-860
LN-03347,BR017,Fixed 30-Year,Refinance,Retired,2020-05-22,2050-05-22,2020,Q2-2020,485000.0,6.62,30,LO-753
LN-03348,BR012,ARM 5/1,Purchase,Contract,2022-06-26,2037-06-26,2022,Q2-2022,219000.0,4.99,15,LO-148
LN-03349,BR008,Fixed 15-Year,Purchase,Contract,2020-04-22,2035-04-22,2020,Q2-2020,119000.0,3.3,15,LO-795
LN-03350,BR012,Fixed 30-Year,Purchase,Contract,2019-08-22,2049-08-22,2019,Q3-2019,136000.0,7.16,30,LO-654
LN-03351,BR017,Fixed 30-Year,Refinance,Contract,2024-02-29,2054-02-28,2024,Q1-2024,142000.0,4.59,30,LO-276
LN-03352,BR003,Fixed 30-Year,Purchase,Salaried,2020-09-28,2050-09-28,2020,Q3-2020,695000.0,3.8,30,LO-202
LN-03353,BR018,Fixed 30-Year,Refinance,Self-Employed,2024-01-03,2054-01-03,2024,Q1-2024,202000.0,3.79,30,LO-470
LN-03354,BR008,Fixed 30-Year,Cash-Out Refinance,Contract,2018-11-11,2048-11-11,2018,Q4-2018,712000.0,7.32,30,LO-635
LN-03355,BR004,Fixed 15-Year,Purchase,Salaried,2018-02-07,2033-02-07,2018,Q1-2018,602000.0,4.47,15,LO-764
LN-03356,BR016,ARM 7/1,Refinance,Retired,2023-03-24,2038-03-24,2023,Q1-2023,685000.0,6.55,15,LO-763
LN-03357,BR016,Fixed 30-Year,Purchase,Retired,2021-12-19,2051-12-19,2021,Q4-2021,231000.0,3.49,30,LO-815
LN-03358,BR004,ARM 5/1,Purchase,Self-Employed,2023-02-14,2038-02-14,2023,Q1-2023,873000.0,8.27,15,LO-375
LN-03359,BR018,Fixed 30-Year,Cash-Out Refinance,Retired,2023-12-24,2053-12-24,2023,Q4-2023,731000.0,7.62,30,LO-206
LN-03360,BR006,Fixed 30-Year,Cash-Out Refinance,Salaried,2019-03-28,2049-03-28,2019,Q1-2019,85000.0,5.29,30,LO-737
LN-03361,BR009,ARM 5/1,Purchase,Contract,2022-01-28,2037-01-28,2022,Q1-2022,329000.0,4.68,15,LO-245
LN-03362,BR020,Fixed 30-Year,Purchase,Contract,2020-02-02,2050-02-02,2020,Q1-2020,358000.0,7.77,30,LO-180
LN-03363,BR008,Fixed 30-Year,Purchase,Self-Employed,2023-08-15,2053-08-15,2023,Q3-2023,682000.0,7.71,30,LO-966
LN-03364,BR014,Fixed 30-Year,Refinance,Contract,2022-07-04,2052-07-04,2022,Q3-2022,371000.0,3.84,30,LO-894
LN-03365,BR015,Fixed 15-Year,Purchase,Salaried,2023-07-19,2038-07-19,2023,Q3-2023,851000.0,5.3,15,LO-300
LN-03366,BR018,ARM 5/1,Purchase,Self-Employed,2018-07-10,2033-07-10,2018,Q3-2018,510000.0,7.36,15,LO-322
LN-03367,BR010,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2022-05-21,2037-05-21,2022,Q2-2022,868000.0,4.91,15,LO-606
LN-03368,BR014,Fixed 30-Year,Purchase,Contract,2019-03-29,2049-03-29,2019,Q1-2019,259000.0,4.88,30,LO-526
LN-03369,BR004,Fixed 15-Year,Purchase,Self-Employed,2022-03-15,2037-03-15,2022,Q1-2022,223000.0,6.94,15,LO-215
LN-03370,BR020,Fixed 30-Year,Purchase,Salaried,2022-08-30,2052-08-30,2022,Q3-2022,516000.0,5.57,30,LO-961
LN-03371,BR009,Fixed 30-Year,Refinance,Contract,2022-05-07,2052-05-07,2022,Q2-2022,389000.0,8.62,30,LO-122
LN-03372,BR007,Fixed 30-Year,Purchase,Self-Employed,2018-01-13,2048-01-13,2018,Q1-2018,538000.0,8.54,30,LO-598
LN-03373,BR020,ARM 7/1,Refinance,Self-Employed,2018-11-19,2033-11-19,2018,Q4-2018,267000.0,7.26,15,LO-864
LN-03374,BR005,ARM 5/1,Refinance,Self-Employed,2019-04-11,2034-04-11,2019,Q2-2019,660000.0,8.46,15,LO-594
LN-03375,BR002,Fixed 30-Year,Cash-Out Refinance,Salaried,2018-06-28,2048-06-28,2018,Q2-2018,571000.0,4.79,30,LO-486
LN-03376,BR005,Fixed 15-Year,Purchase,Retired,2019-06-10,2034-06-10,2019,Q2-2019,147000.0,5.73,15,LO-591
LN-03377,BR004,Fixed 15-Year,Refinance,Contract,2023-01-03,2038-01-03,2023,Q1-2023,97000.0,6.2,15,LO-767
LN-03378,BR002,ARM 5/1,Refinance,Retired,2023-11-24,2038-11-24,2023,Q4-2023,474000.0,6.97,15,LO-952
LN-03379,BR019,Fixed 30-Year,Purchase,Self-Employed,2018-08-21,2048-08-21,2018,Q3-2018,314000.0,6.63,30,LO-209
LN-03380,BR016,Fixed 30-Year,Home Equity,Retired,2021-10-07,2051-10-07,2021,Q4-2021,309000.0,7.95,30,LO-629
