LoanID,LoanStatus,DaysDelinquent,MonthlyPayment,LastPaymentDate,DelinquencyFlag,DefaultFlag,AgingBucket
LN-02719,Current,0,6840.35,2027-09-21,0,0,0-Current
LN-02720,Current,0,4712.59,2026-07-02,0,0,0-Current
LN-02721,Current,0,4826.68,2028-12-16,0,0,0-Current
LN-02722,Current,0,4098.82,2025-01-14,0,0,0-Current
LN-02723,30 DPD,43,3032.19,2024-06-24,1,0,1-30 DPD
LN-02724,Current,0,6968.77,2027-07-15,0,0,0-Current
LN-02725,Current,0,4529.47,2023-11-14,0,0,0-Current
LN-02726,Paid Off,0,804.09,2026-04-20,0,0,5-Paid Off
LN-02727,Current,0,3894.62,2022-06-18,0,0,0-Current
LN-02728,Current,0,1992.17,2023-09-21,0,0,0-Current
LN-02729,90 DPD,106,6064.95,2025-06-16,1,0,3-90 DPD
LN-02730,60 DPD,76,5123.35,2023-09-10,1,0,2-60 DPD
LN-02731,Current,0,6676.55,2025-09-24,0,0,0-Current
LN-02732,30 DPD,56,7675.98,2023-01-04,1,0,1-30 DPD
LN-02733,Current,0,901.47,2026-09-14,0,0,0-Current
LN-02734,Current,0,5719.53,2024-05-04,0,0,0-Current
LN-02735,Current,0,1841.59,2021-02-05,0,0,0-Current
LN-02736,Current,0,1283.95,2028-07-14,0,0,0-Current
LN-02737,Current,0,6632.75,2024-07-27,0,0,0-Current
LN-02738,Current,0,2326.57,2022-04-07,0,0,0-Current
LN-02739,Current,0,2580.55,2025-06-22,0,0,0-Current
LN-02740,Current,0,4599.48,2024-06-12,0,0,0-Current
LN-02741,Current,0,5187.72,2025-12-17,0,0,0-Current
LN-02742,30 DPD,50,819.59,2027-03-11,1,0,1-30 DPD
LN-02743,Current,0,1630.68,2020-01-11,0,0,0-Current
LN-02744,Paid Off,0,745.33,2023-10-10,0,0,5-Paid Off
LN-02745,Current,0,2199.28,2022-03-11,0,0,0-Current
LN-02746,Current,0,4447.59,2026-01-08,0,0,0-Current
LN-02747,30 DPD,36,4638.96,2020-10-27,1,0,1-30 DPD
LN-02748,60 DPD,72,4779.97,2028-02-20,1,0,2-60 DPD
LN-02749,60 DPD,81,2876.93,2021-04-18,1,0,2-60 DPD
LN-02750,Current,0,4006.99,2029-12-16,0,0,0-Current
LN-02751,Current,0,7626.77,2025-08-03,0,0,0-Current
LN-02752,Paid Off,0,5407.71,2024-09-07,0,0,5-Paid Off
LN-02753,Current,0,2154.87,2026-09-02,0,0,0-Current
LN-02754,Current,0,4671.77,2030-01-18,0,0,0-Current
LN-02755,Current,0,4933.59,2027-04-21,0,0,0-Current
LN-02756,Current,0,6686.77,2027-02-19,0,0,0-Current
LN-02757,Current,0,4267.63,2023-12-15,0,0,0-Current
LN-02758,Default,209,3342.43,2023-12-10,1,1,4-Default
LN-02759,Current,0,2964.24,2027-03-14,0,0,0-Current
LN-02760,30 DPD,38,4900.95,2020-05-06,1,0,1-30 DPD
LN-02761,Current,0,5419.13,2021-12-06,0,0,0-Current
LN-02762,Current,0,1987.17,2025-10-02,0,0,0-Current
LN-02763,60 DPD,62,5164.71,2019-06-09,1,0,2-60 DPD
LN-02764,Current,0,2065.0,2028-11-21,0,0,0-Current
LN-02765,Current,0,2377.08,2026-04-25,0,0,0-Current
LN-02766,Current,0,3842.39,2022-02-13,0,0,0-Current
LN-02767,Current,0,6675.91,2021-09-07,0,0,0-Current
LN-02768,Current,0,3885.33,2027-02-06,0,0,0-Current
LN-02769,Current,0,1775.4,2019-09-09,0,0,0-Current
LN-02770,Current,0,2053.54,2026-09-30,0,0,0-Current
LN-02771,Default,204,1233.42,2026-03-19,1,1,4-Default
LN-02772,60 DPD,62,641.31,2030-10-22,1,0,2-60 DPD
LN-02773,Current,0,1138.3,2025-03-23,0,0,0-Current
LN-02774,Current,0,2223.21,2027-03-06,0,0,0-Current
LN-02775,Current,0,2175.64,2020-01-08,0,0,0-Current
LN-02776,Current,0,5551.86,2021-11-27,0,0,0-Current
LN-02777,Current,0,3262.98,2026-02-26,0,0,0-Current
LN-02778,Current,0,4244.24,2023-05-22,0,0,0-Current
LN-02779,Current,0,6634.24,2022-04-18,0,0,0-Current
LN-02780,Current,0,5776.68,2023-07-17,0,0,0-Current
LN-02781,30 DPD,37,1956.49,2025-11-24,1,0,1-30 DPD
LN-02782,Current,0,1608.51,2024-06-16,0,0,0-Current
LN-02783,Default,170,805.64,2022-02-17,1,1,4-Default
LN-02784,Current,0,2118.78,2026-10-27,0,0,0-Current
LN-02785,30 DPD,45,7009.95,2024-07-26,1,0,1-30 DPD
LN-02786,90 DPD,113,2695.12,2025-04-08,1,0,3-90 DPD
LN-02787,60 DPD,66,527.28,2024-09-17,1,0,2-60 DPD
LN-02788,Current,0,6694.02,2021-10-24,0,0,0-Current
LN-02789,Current,0,3897.63,2023-07-18,0,0,0-Current
LN-02790,Current,0,2956.11,2023-11-12,0,0,0-Current
LN-02791,Current,0,452.58,2024-11-11,0,0,0-Current
LN-02792,Current,0,6373.13,2020-08-10,0,0,0-Current
LN-02793,Default,211,2618.55,2019-09-25,1,1,4-Default
LN-02794,Current,0,5031.88,2023-06-21,0,0,0-Current
LN-02795,Default,224,3555.57,2024-10-27,1,1,4-Default
LN-02796,Current,0,2509.24,2023-02-02,0,0,0-Current
LN-02797,30 DPD,38,6289.82,2022-11-06,1,0,1-30 DPD
LN-02798,Current,0,3210.9,2021-09-08,0,0,0-Current
LN-02799,Current,0,1145.41,2025-11-18,0,0,0-Current
LN-02800,Current,0,966.68,2024-07-02,0,0,0-Current
LN-02801,Current,0,5164.46,2018-03-23,0,0,0-Current
LN-02802,90 DPD,111,4323.38,2020-05-23,1,0,3-90 DPD
LN-02803,90 DPD,102,7315.87,2021-07-31,1,0,3-90 DPD
LN-02804,Current,0,2767.2,2024-07-26,0,0,0-Current
LN-02805,Current,0,3194.93,2022-09-15,0,0,0-Current
LN-02806,Current,0,5551.88,2027-12-23,0,0,0-Current
LN-02807,60 DPD,63,3118.83,2020-01-01,1,0,2-60 DPD
LN-02808,Current,0,1269.41,2024-01-13,0,0,0-Current
LN-02809,Current,0,822.52,2022-12-28,0,0,0-Current
LN-02810,Default,295,2169.14,2023-09-08,1,1,4-Default
LN-02811,30 DPD,34,2185.71,2022-04-11,1,0,1-30 DPD
LN-02812,Current,0,5129.07,2024-05-22,0,0,0-Current
LN-02813,Current,0,603.83,2026-10-26,0,0,0-Current
LN-02814,Current,0,1371.63,2026-10-06,0,0,0-Current
LN-02815,Current,0,1116.88,2029-09-11,0,0,0-Current
LN-02816,90 DPD,93,1686.46,2026-12-09,1,0,3-90 DPD
LN-02817,Current,0,3004.11,2028-10-18,0,0,0-Current
LN-02818,30 DPD,55,1455.08,2025-07-16,1,0,1-30 DPD
LN-02819,Default,136,3057.39,2025-01-07,1,1,4-Default
LN-02820,60 DPD,64,2001.83,2025-11-17,1,0,2-60 DPD
LN-02821,Current,0,7015.96,2021-08-14,0,0,0-Current
LN-02822,Current,0,4290.05,2023-10-23,0,0,0-Current
LN-02823,Current,0,1136.94,2023-01-14,0,0,0-Current
LN-02824,60 DPD,69,3020.34,2026-03-07,1,0,2-60 DPD
LN-02825,Current,0,4575.36,2026-09-02,0,0,0-Current
LN-02826,Current,0,6209.8,2027-07-24,0,0,0-Current
LN-02827,Current,0,4262.29,2023-07-08,0,0,0-Current
LN-02828,Current,0,1386.22,2027-02-14,0,0,0-Current
LN-02829,Current,0,2337.47,2025-10-05,0,0,0-Current
LN-02830,Current,0,3087.08,2023-07-14,0,0,0-Current
LN-02831,90 DPD,106,4019.35,2029-12-09,1,0,3-90 DPD
LN-02832,Default,350,5290.75,2022-02-27,1,1,4-Default
LN-02833,Current,0,5137.58,2023-12-03,0,0,0-Current
LN-02834,Current,0,1657.18,2024-05-18,0,0,0-Current
LN-02835,Current,0,953.2,2024-12-13,0,0,0-Current
LN-02836,90 DPD,97,3494.09,2029-06-10,1,0,3-90 DPD
LN-02837,30 DPD,39,2383.94,2024-01-08,1,0,1-30 DPD
LN-02838,Current,0,2469.71,2025-02-07,0,0,0-Current
LN-02839,Current,0,2164.13,2026-09-12,0,0,0-Current
LN-02840,Current,0,4083.3,2023-06-13,0,0,0-Current
LN-02841,30 DPD,56,5808.71,2027-05-25,1,0,1-30 DPD
LN-02842,Current,0,3433.07,2020-04-02,0,0,0-Current
LN-02843,Default,227,4358.84,2023-12-24,1,1,4-Default
LN-02844,Current,0,2768.77,2022-01-16,0,0,0-Current
LN-02845,Current,0,4771.88,2029-12-26,0,0,0-Current
LN-02846,Current,0,4005.96,2029-03-06,0,0,0-Current
LN-02847,Current,0,985.58,2021-08-21,0,0,0-Current
LN-02848,Current,0,6213.43,2026-03-05,0,0,0-Current
LN-02849,Current,0,5731.3,2024-03-24,0,0,0-Current
LN-02850,Current,0,1136.95,2025-08-23,0,0,0-Current
LN-02851,90 DPD,111,3617.33,2021-11-27,1,0,3-90 DPD
LN-02852,30 DPD,59,1625.8,2018-05-15,1,0,1-30 DPD
LN-02853,Current,0,1456.61,2028-02-18,0,0,0-Current
LN-02854,Current,0,5071.99,2026-01-27,0,0,0-Current
LN-02855,30 DPD,45,3625.89,2028-01-23,1,0,1-30 DPD
LN-02856,Current,0,2722.1,2026-01-03,0,0,0-Current
LN-02857,Current,0,3266.58,2022-04-14,0,0,0-Current
LN-02858,Current,0,3003.22,2025-08-17,0,0,0-Current
LN-02859,60 DPD,74,3093.88,2024-04-10,1,0,2-60 DPD
LN-02860,Current,0,4640.75,2025-01-16,0,0,0-Current
LN-02861,Current,0,2973.69,2030-02-12,0,0,0-Current
LN-02862,30 DPD,33,2305.65,2021-08-25,1,0,1-30 DPD
LN-02863,Default,252,2660.53,2024-02-19,1,1,4-Default
LN-02864,Current,0,2014.22,2029-10-29,0,0,0-Current
LN-02865,Current,0,3996.91,2025-12-08,0,0,0-Current
LN-02866,Default,284,2500.49,2025-04-17,1,1,4-Default
LN-02867,Paid Off,0,3418.74,2021-03-25,0,0,5-Paid Off
LN-02868,Current,0,3606.14,2023-11-23,0,0,0-Current
LN-02869,Paid Off,0,6449.37,2024-11-24,0,0,5-Paid Off
LN-02870,Current,0,1172.32,2028-03-21,0,0,0-Current
LN-02871,Current,0,881.06,2026-06-08,0,0,0-Current
LN-02872,Current,0,1841.21,2025-05-23,0,0,0-Current
LN-02873,30 DPD,50,3646.4,2028-11-15,1,0,1-30 DPD
LN-02874,Current,0,2874.46,2024-06-09,0,0,0-Current
LN-02875,Current,0,5485.04,2026-03-14,0,0,0-Current
LN-02876,Current,0,2762.35,2025-05-05,0,0,0-Current
LN-02877,Current,0,3063.85,2022-02-20,0,0,0-Current
LN-02878,Paid Off,0,2490.74,2026-09-16,0,0,5-Paid Off
LN-02879,30 DPD,59,6761.07,2023-05-08,1,0,1-30 DPD
LN-02880,Current,0,2907.88,2027-11-14,0,0,0-Current
LN-02881,Current,0,2963.31,2021-09-30,0,0,0-Current
LN-02882,Current,0,6649.02,2018-12-28,0,0,0-Current
LN-02883,Current,0,3599.56,2022-09-01,0,0,0-Current
LN-02884,Current,0,6984.96,2024-07-27,0,0,0-Current
LN-02885,Current,0,2968.49,2028-03-11,0,0,0-Current
LN-02886,30 DPD,36,817.0,2026-02-19,1,0,1-30 DPD
LN-02887,Current,0,6671.25,2021-03-15,0,0,0-Current
LN-02888,30 DPD,48,6531.05,2026-12-23,1,0,1-30 DPD
LN-02889,Current,0,1764.55,2028-03-16,0,0,0-Current
LN-02890,Current,0,1178.88,2024-03-15,0,0,0-Current
LN-02891,30 DPD,50,2535.68,2019-06-04,1,0,1-30 DPD
LN-02892,30 DPD,45,4295.75,2021-08-21,1,0,1-30 DPD
LN-02893,Current,0,6613.46,2022-06-23,0,0,0-Current
LN-02894,90 DPD,90,5858.97,2026-01-08,1,0,3-90 DPD
LN-02895,Current,0,3616.84,2025-10-15,0,0,0-Current
LN-02896,Current,0,5750.85,2025-06-18,0,0,0-Current
LN-02897,Current,0,5716.01,2023-05-31,0,0,0-Current
LN-02898,Current,0,6623.49,2027-04-30,0,0,0-Current
LN-02899,Current,0,4339.07,2029-11-20,0,0,0-Current
LN-02900,Current,0,820.25,2029-05-09,0,0,0-Current
LN-02901,90 DPD,106,1933.72,2025-10-23,1,0,3-90 DPD
LN-02902,60 DPD,87,5615.37,2027-01-28,1,0,2-60 DPD
LN-02903,Current,0,2568.72,2025-02-08,0,0,0-Current
LN-02904,Current,0,4278.59,2021-05-10,0,0,0-Current
LN-02905,60 DPD,87,1310.2,2022-12-21,1,0,2-60 DPD
LN-02906,Current,0,1622.78,2027-04-24,0,0,0-Current
LN-02907,Current,0,1988.52,2025-02-16,0,0,0-Current
LN-02908,Current,0,3184.05,2024-05-25,0,0,0-Current
LN-02909,Current,0,697.24,2027-05-01,0,0,0-Current
LN-02910,Default,176,1037.95,2024-04-02,1,1,4-Default
LN-02911,Current,0,3202.84,2026-08-01,0,0,0-Current
LN-02912,Current,0,6494.69,2025-02-06,0,0,0-Current
LN-02913,Current,0,3913.69,2022-04-25,0,0,0-Current
LN-02914,Current,0,2419.73,2021-04-27,0,0,0-Current
LN-02915,Current,0,5262.13,2022-06-16,0,0,0-Current
LN-02916,Current,0,5294.76,2026-11-24,0,0,0-Current
LN-02917,Current,0,2697.39,2028-04-01,0,0,0-Current
LN-02918,Current,0,6233.46,2024-03-16,0,0,0-Current
LN-02919,30 DPD,39,3007.26,2022-11-12,1,0,1-30 DPD
LN-02920,90 DPD,108,4995.83,2021-03-29,1,0,3-90 DPD
LN-02921,30 DPD,43,3147.24,2028-01-13,1,0,1-30 DPD
LN-02922,Current,0,1258.86,2027-12-06,0,0,0-Current
LN-02923,Current,0,3102.27,2028-06-13,0,0,0-Current
LN-02924,Current,0,3827.19,2028-07-13,0,0,0-Current
LN-02925,30 DPD,30,3004.53,2022-08-28,1,0,1-30 DPD
LN-02926,Current,0,1783.59,2022-04-25,0,0,0-Current
LN-02927,Current,0,1663.31,2023-05-13,0,0,0-Current
LN-02928,Current,0,1523.64,2023-12-15,0,0,0-Current
LN-02929,Current,0,2141.16,2028-12-27,0,0,0-Current
LN-02930,Current,0,1824.89,2021-07-30,0,0,0-Current
LN-02931,Current,0,3668.52,2023-09-17,0,0,0-Current
LN-02932,Current,0,3966.42,2025-02-10,0,0,0-Current
LN-02933,Current,0,2414.23,2025-01-14,0,0,0-Current
LN-02934,Current,0,2713.38,2023-12-20,0,0,0-Current
LN-02935,30 DPD,49,824.12,2029-07-19,1,0,1-30 DPD
LN-02936,Current,0,642.28,2027-10-07,0,0,0-Current
LN-02937,Current,0,5860.68,2027-05-12,0,0,0-Current
LN-02938,Current,0,678.12,2024-04-28,0,0,0-Current
LN-02939,Current,0,1456.2,2025-11-20,0,0,0-Current
LN-02940,Default,209,4932.06,2024-03-20,1,1,4-Default
LN-02941,30 DPD,37,1004.38,2026-09-15,1,0,1-30 DPD
LN-02942,Current,0,4465.42,2025-06-06,0,0,0-Current
LN-02943,Current,0,4171.84,2025-11-19,0,0,0-Current
LN-02944,Default,272,1927.14,2028-11-11,1,1,4-Default
LN-02945,Current,0,2920.74,2023-09-12,0,0,0-Current
LN-02946,Current,0,3036.21,2026-03-06,0,0,0-Current
LN-02947,Current,0,3647.95,2022-06-11,0,0,0-Current
LN-02948,Current,0,2743.26,2024-02-03,0,0,0-Current
LN-02949,90 DPD,104,6683.22,2024-07-13,1,0,3-90 DPD
LN-02950,30 DPD,47,1061.1,2020-09-11,1,0,1-30 DPD
LN-02951,Current,0,3984.04,2019-03-13,0,0,0-Current
LN-02952,Current,0,1206.13,2025-04-02,0,0,0-Current
LN-02953,Current,0,1016.87,2023-08-07,0,0,0-Current
LN-02954,Current,0,3349.79,2026-06-22,0,0,0-Current
LN-02955,Current,0,3889.21,2028-04-25,0,0,0-Current
LN-02956,Current,0,3137.05,2024-12-02,0,0,0-Current
LN-02957,Paid Off,0,2194.71,2025-05-29,0,0,5-Paid Off
LN-02958,Current,0,3230.29,2021-05-29,0,0,0-Current
LN-02959,Current,0,1186.93,2019-01-22,0,0,0-Current
LN-02960,Current,0,3311.84,2023-06-19,0,0,0-Current
LN-02961,Default,239,2283.02,2024-12-16,1,1,4-Default
LN-02962,60 DPD,77,5989.05,2023-05-07,1,0,2-60 DPD
LN-02963,30 DPD,51,6780.94,2020-07-25,1,0,1-30 DPD
LN-02964,Current,0,5049.85,2027-06-08,0,0,0-Current
LN-02965,60 DPD,80,1440.17,2024-11-17,1,0,2-60 DPD
LN-02966,Current,0,2496.41,2029-08-07,0,0,0-Current
LN-02967,Current,0,872.25,2026-02-17,0,0,0-Current
LN-02968,Current,0,1580.71,2024-08-09,0,0,0-Current
LN-02969,Current,0,3655.04,2021-11-09,0,0,0-Current
LN-02970,Current,0,5382.11,2023-05-07,0,0,0-Current
LN-02971,Current,0,5012.56,2022-01-19,0,0,0-Current
LN-02972,60 DPD,70,1054.84,2027-01-19,1,0,2-60 DPD
LN-02973,Current,0,4824.1,2028-07-07,0,0,0-Current
LN-02974,Current,0,691.89,2024-12-20,0,0,0-Current
LN-02975,Current,0,4913.46,2026-03-26,0,0,0-Current
LN-02976,Current,0,3523.05,2023-02-22,0,0,0-Current
LN-02977,30 DPD,40,2383.58,2023-04-14,1,0,1-30 DPD
LN-02978,Current,0,2931.71,2026-02-27,0,0,0-Current
LN-02979,30 DPD,57,5291.21,2027-10-23,1,0,1-30 DPD
LN-02980,30 DPD,49,2563.93,2029-05-19,1,0,1-30 DPD
LN-02981,Current,0,2828.19,2024-03-10,0,0,0-Current
LN-02982,90 DPD,101,2092.12,2026-08-16,1,0,3-90 DPD
LN-02983,Current,0,1274.6,2025-11-04,0,0,0-Current
LN-02984,Current,0,3562.19,2024-06-26,0,0,0-Current
LN-02985,Current,0,2402.94,2025-02-24,0,0,0-Current
LN-02986,Current,0,3087.37,2020-10-27,0,0,0-Current
LN-02987,Default,357,5168.18,2027-07-19,1,1,4-Default
LN-02988,90 DPD,108,6250.88,2020-07-24,1,0,3-90 DPD
LN-02989,60 DPD,68,3965.28,2022-09-20,1,0,2-60 DPD
LN-02990,Default,166,2856.88,2021-09-30,1,1,4-Default
LN-02991,Current,0,3606.11,2027-03-27,0,0,0-Current
LN-02992,30 DPD,36,2847.35,2029-06-21,1,0,1-30 DPD
LN-02993,Current,0,533.38,2027-07-30,0,0,0-Current
LN-02994,Current,0,3287.34,2025-11-05,0,0,0-Current
LN-02995,Current,0,2325.35,2022-02-14,0,0,0-Current
LN-02996,Current,0,6435.08,2026-07-31,0,0,0-Current
LN-02997,Current,0,4496.35,2027-10-02,0,0,0-Current
LN-02998,60 DPD,73,3325.68,2023-06-13,1,0,2-60 DPD
LN-02999,30 DPD,46,2303.67,2022-03-10,1,0,1-30 DPD
LN-03000,Current,0,4489.33,2028-06-18,0,0,0-Current
LN-03001,60 DPD,81,2526.82,2025-06-05,1,0,2-60 DPD
LN-03002,60 DPD,62,7229.67,2024-08-22,1,0,2-60 DPD
LN-03003,Current,0,4206.47,2027-06-03,0,0,0-Current
LN-03004,Current,0,783.91,2020-09-21,0,0,0-Current
LN-03005,Current,0,2221.55,2026-09-26,0,0,0-Current
LN-03006,Current,0,6318.21,2029-10-17,0,0,0-Current
LN-03007,Default,144,1066.91,2022-02-11,1,1,4-Default
LN-03008,Current,0,4870.05,2028-03-05,0,0,0-Current
LN-03009,Current,0,3885.8,2027-06-19,0,0,0-Current
LN-03010,Current,0,7020.79,2027-04-15,0,0,0-Current
LN-03011,Default,259,2124.12,2023-05-18,1,1,4-Default
LN-03012,Current,0,5604.52,2023-04-27,0,0,0-Current
LN-03013,90 DPD,91,1575.89,2028-07-31,1,0,3-90 DPD
LN-03014,Current,0,4006.13,2019-10-09,0,0,0-Current
LN-03015,Current,0,8059.53,2020-05-24,0,0,0-Current
LN-03016,60 DPD,60,4471.99,2027-04-24,1,0,2-60 DPD
LN-03017,Current,0,1959.02,2020-02-02,0,0,0-Current
LN-03018,60 DPD,86,3425.07,2023-09-13,1,0,2-60 DPD
LN-03019,90 DPD,102,2340.9,2027-04-05,1,0,3-90 DPD
LN-03020,60 DPD,86,3699.43,2023-02-02,1,0,2-60 DPD
LN-03021,Current,0,2391.49,2028-02-04,0,0,0-Current
LN-03022,60 DPD,71,3833.67,2027-08-06,1,0,2-60 DPD
LN-03023,Current,0,2174.41,2028-06-21,0,0,0-Current
LN-03024,Current,0,3984.47,2021-12-11,0,0,0-Current
LN-03025,Current,0,5875.05,2029-06-19,0,0,0-Current
LN-03026,60 DPD,82,5034.86,2020-08-01,1,0,2-60 DPD
LN-03027,Current,0,1497.11,2028-07-14,0,0,0-Current
LN-03028,30 DPD,30,3306.16,2020-05-10,1,0,1-30 DPD
LN-03029,Current,0,3180.52,2023-04-05,0,0,0-Current
LN-03030,90 DPD,99,3369.4,2021-02-25,1,0,3-90 DPD
LN-03031,Current,0,1292.1,2020-02-19,0,0,0-Current
LN-03032,30 DPD,48,4961.19,2023-11-15,1,0,1-30 DPD
LN-03033,30 DPD,34,1782.99,2025-09-18,1,0,1-30 DPD
LN-03034,Paid Off,0,1032.92,2022-01-07,0,0,5-Paid Off
LN-03035,Default,276,3978.03,2026-08-14,1,1,4-Default
LN-03036,Current,0,3231.27,2027-02-18,0,0,0-Current
LN-03037,Current,0,3558.44,2024-01-26,0,0,0-Current
LN-03038,Current,0,764.47,2022-10-04,0,0,0-Current
LN-03039,Current,0,2265.44,2025-09-26,0,0,0-Current
LN-03040,Current,0,4484.81,2024-12-24,0,0,0-Current
LN-03041,Current,0,5426.09,2022-12-30,0,0,0-Current
LN-03042,90 DPD,91,7648.42,2023-04-09,1,0,3-90 DPD
LN-03043,90 DPD,101,2076.92,2025-06-22,1,0,3-90 DPD
LN-03044,Current,0,5995.48,2023-08-03,0,0,0-Current
LN-03045,90 DPD,98,5899.89,2027-07-28,1,0,3-90 DPD
LN-03046,Paid Off,0,2935.69,2030-08-02,0,0,5-Paid Off
LN-03047,Current,0,4070.78,2024-06-30,0,0,0-Current
LN-03048,Current,0,4885.11,2026-11-02,0,0,0-Current
LN-03049,60 DPD,87,4726.64,2023-10-11,1,0,2-60 DPD
LN-03050,Current,0,3835.6,2021-09-12,0,0,0-Current
LN-03051,Default,143,2574.89,2025-04-27,1,1,4-Default
LN-03052,Current,0,3041.32,2026-10-28,0,0,0-Current
LN-03053,90 DPD,94,5214.04,2022-10-15,1,0,3-90 DPD
LN-03054,Current,0,7022.0,2025-12-16,0,0,0-Current
LN-03055,Current,0,1436.08,2028-01-07,0,0,0-Current
LN-03056,Current,0,2729.77,2024-10-19,0,0,0-Current
LN-03057,Current,0,5975.66,2019-09-14,0,0,0-Current
LN-03058,Current,0,3826.09,2022-06-07,0,0,0-Current
LN-03059,Current,0,2893.56,2024-04-27,0,0,0-Current
LN-03060,Current,0,3078.93,2023-10-24,0,0,0-Current
LN-03061,Current,0,4258.35,2019-07-02,0,0,0-Current
LN-03062,Current,0,4619.44,2025-10-11,0,0,0-Current
LN-03063,Current,0,689.14,2022-04-07,0,0,0-Current
LN-03064,Current,0,6179.6,2023-07-25,0,0,0-Current
LN-03065,Current,0,1083.3,2024-04-19,0,0,0-Current
LN-03066,Current,0,4218.35,2018-04-26,0,0,0-Current
LN-03067,Current,0,3142.35,2025-12-09,0,0,0-Current
LN-03068,Current,0,2056.0,2023-10-13,0,0,0-Current
LN-03069,Current,0,1829.91,2019-11-28,0,0,0-Current
LN-03070,Current,0,2818.29,2026-08-26,0,0,0-Current
LN-03071,Current,0,4562.5,2029-08-28,0,0,0-Current
LN-03072,Current,0,2323.37,2022-09-20,0,0,0-Current
LN-03073,Current,0,2548.1,2025-12-22,0,0,0-Current
LN-03074,Current,0,2489.69,2026-07-19,0,0,0-Current
LN-03075,Current,0,5379.66,2020-07-09,0,0,0-Current
LN-03076,Current,0,5253.8,2027-05-21,0,0,0-Current
LN-03077,Current,0,2065.77,2023-11-03,0,0,0-Current
LN-03078,Current,0,1269.18,2024-07-27,0,0,0-Current
LN-03079,Current,0,3520.97,2024-04-06,0,0,0-Current
LN-03080,Current,0,4121.92,2022-03-23,0,0,0-Current
LN-03081,Current,0,4367.59,2027-10-14,0,0,0-Current
LN-03082,Current,0,860.19,2023-09-23,0,0,0-Current
LN-03083,60 DPD,81,4724.15,2025-09-23,1,0,2-60 DPD
LN-03084,Current,0,3830.11,2023-05-01,0,0,0-Current
LN-03085,Current,0,1997.2,2024-03-14,0,0,0-Current
LN-03086,60 DPD,63,1392.45,2026-02-12,1,0,2-60 DPD
LN-03087,Current,0,6150.97,2025-07-27,0,0,0-Current
LN-03088,Current,0,1851.97,2026-12-06,0,0,0-Current
LN-03089,Current,0,954.38,2025-08-13,0,0,0-Current
LN-03090,Current,0,911.86,2019-04-22,0,0,0-Current
LN-03091,Current,0,2810.02,2022-05-20,0,0,0-Current
LN-03092,Current,0,5700.76,2021-07-22,0,0,0-Current
LN-03093,Current,0,2110.05,2025-08-27,0,0,0-Current
LN-03094,Current,0,3511.49,2026-09-23,0,0,0-Current
LN-03095,Current,0,2597.58,2023-10-23,0,0,0-Current
LN-03096,Current,0,3216.15,2024-09-01,0,0,0-Current
LN-03097,Current,0,2604.18,2023-12-13,0,0,0-Current
LN-03098,Current,0,4455.01,2024-02-21,0,0,0-Current
LN-03099,Current,0,1263.42,2027-11-13,0,0,0-Current
LN-03100,Current,0,3970.02,2020-03-14,0,0,0-Current
LN-03101,Current,0,4739.2,2023-08-01,0,0,0-Current
LN-03102,Current,0,3089.59,2021-05-24,0,0,0-Current
LN-03103,Current,0,1733.88,2021-10-24,0,0,0-Current
LN-03104,Current,0,2760.68,2027-02-01,0,0,0-Current
LN-03105,Current,0,974.46,2025-05-14,0,0,0-Current
LN-03106,Current,0,2632.75,2026-06-02,0,0,0-Current
LN-03107,Current,0,3152.51,2024-01-01,0,0,0-Current
LN-03108,Current,0,3873.47,2026-07-15,0,0,0-Current
LN-03109,Current,0,2020.58,2022-09-27,0,0,0-Current
LN-03110,Current,0,1681.13,2022-10-12,0,0,0-Current
LN-03111,Current,0,6637.41,2023-04-04,0,0,0-Current
LN-03112,Current,0,5812.9,2023-07-05,0,0,0-Current
LN-03113,60 DPD,74,6871.02,2025-12-21,1,0,2-60 DPD
LN-03114,60 DPD,66,1805.93,2023-08-03,1,0,2-60 DPD
LN-03115,30 DPD,48,3106.81,2024-12-11,1,0,1-30 DPD
LN-03116,Current,0,5445.53,2018-06-30,0,0,0-Current
LN-03117,Current,0,1507.18,2027-08-14,0,0,0-Current
LN-03118,Current,0,3946.48,2027-02-26,0,0,0-Current
LN-03119,Current,0,931.11,2024-04-28,0,0,0-Current
LN-03120,Current,0,2465.83,2019-06-17,0,0,0-Current
LN-03121,Current,0,4407.23,2023-05-04,0,0,0-Current
LN-03122,Paid Off,0,1158.11,2027-08-20,0,0,5-Paid Off
LN-03123,90 DPD,91,6640.99,2025-02-19,1,0,3-90 DPD
LN-03124,Current,0,467.49,2021-01-25,0,0,0-Current
LN-03125,Current,0,8076.31,2023-09-14,0,0,0-Current
LN-03126,Current,0,3521.77,2022-01-12,0,0,0-Current
LN-03127,90 DPD,118,2091.58,2026-08-21,1,0,3-90 DPD
LN-03128,Current,0,943.33,2027-01-27,0,0,0-Current
LN-03129,Current,0,5289.11,2022-03-28,0,0,0-Current
LN-03130,Current,0,3461.54,2022-07-30,0,0,0-Current
LN-03131,Current,0,1438.13,2024-01-07,0,0,0-Current
LN-03132,Current,0,5235.83,2021-05-02,0,0,0-Current
LN-03133,Current,0,3206.54,2027-05-29,0,0,0-Current
LN-03134,30 DPD,31,3189.5,2022-04-02,1,0,1-30 DPD
LN-03135,Current,0,860.37,2021-06-29,0,0,0-Current
