LoanID,CreditScore,CreditBand,BureauPullDate,PreviousDefaults,TotalExistingDebt,MonthlyIncome,BureauSource
LN-03177,582,Poor (<650),2021-12-18,0,76000.0,4847.0,Experian
LN-03178,659,Fair (650-699),2023-10-29,1,215000.0,15845.0,Equifax
LN-03179,778,Excellent (750+),2019-12-26,0,74000.0,25716.0,TransUnion
LN-03180,741,Good (700-749),2019-06-28,0,233000.0,8584.0,TransUnion
LN-03181,668,Fair (650-699),2019-04-18,0,94000.0,15548.0,TransUnion
LN-03182,741,Good (700-749),2017-12-29,0,90000.0,19271.0,Equifax
LN-03183,611,Poor (<650),2020-07-18,0,145000.0,26244.0,Equifax
LN-03184,673,Fair (650-699),2019-08-29,0,64000.0,25164.0,Equifax
LN-03185,637,Poor (<650),2020-04-21,0,218000.0,25343.0,TransUnion
LN-03186,806,Excellent (750+),2018-03-07,0,43000.0,14922.0,Equifax
LN-03187,604,Poor (<650),2021-02-10,0,33000.0,18132.0,Experian
LN-03188,771,Excellent (750+),2023-01-03,0,83000.0,23435.0,Experian
LN-03189,771,Excellent (750+),2020-05-28,0,158000.0,7169.0,Experian
LN-03190,846,Excellent (750+),2023-12-13,1,63000.0,5234.0,TransUnion
LN-03191,667,Fair (650-699),2022-11-27,0,76000.0,24907.0,TransUnion
LN-03192,756,Excellent (750+),2019-02-13,0,87000.0,16375.0,Experian
LN-03193,850,Excellent (750+),2021-10-24,0,83000.0,5919.0,Experian
LN-03194,650,Fair (650-699),2024-02-23,0,21000.0,24531.0,Experian
LN-03195,577,Poor (<650),2018-08-13,0,269000.0,21560.0,TransUnion
LN-03196,550,Poor (<650),2022-11-26,0,16000.0,12375.0,Equifax
LN-03197,757,Excellent (750+),2023-06-07,0,107000.0,21236.0,Equifax
LN-03198,550,Poor (<650),2023-10-02,0,135000.0,6194.0,Experian
LN-03199,670,Fair (650-699),2019-09-05,0,278000.0,11285.0,Equifax
LN-03200,734,Good (700-749),2021-09-23,0,229000.0,8186.0,Equifax
LN-03201,714,Good (700-749),2018-10-04,0,77000.0,25846.0,TransUnion
LN-03202,734,Good (700-749),2022-03-10,0,165000.0,7159.0,Equifax
LN-03203,717,Good (700-749),2020-03-11,0,203000.0,16897.0,Equifax
LN-03204,802,Excellent (750+),2020-04-20,0,244000.0,25303.0,TransUnion
LN-03205,532,Poor (<650),2022-04-12,0,178000.0,5599.0,TransUnion
LN-03206,645,Poor (<650),2020-06-09,0,191000.0,7150.0,Experian
LN-03207,638,Poor (<650),2021-10-26,2,280000.0,24162.0,Equifax
LN-03208,766,Excellent (750+),2023-03-24,2,244000.0,9910.0,TransUnion
LN-03209,772,Excellent (750+),2021-01-26,0,80000.0,22756.0,TransUnion
LN-03210,636,Poor (<650),2019-07-10,0,183000.0,5134.0,Experian
LN-03211,794,Excellent (750+),2021-09-22,0,70000.0,27542.0,TransUnion
LN-03212,605,Poor (<650),2022-08-13,0,185000.0,16589.0,Experian
LN-03213,833,Excellent (750+),2020-05-23,1,32000.0,27032.0,Experian
LN-03214,821,Excellent (750+),2022-02-22,0,123000.0,3997.0,Experian
LN-03215,758,Excellent (750+),2017-12-29,0,14000.0,6715.0,Equifax
LN-03216,680,Fair (650-699),2023-10-14,0,222000.0,12691.0,Equifax
LN-03217,567,Poor (<650),2018-12-22,2,17000.0,14469.0,Experian
LN-03218,658,Fair (650-699),2018-07-29,0,160000.0,24025.0,TransUnion
LN-03219,641,Poor (<650),2022-12-15,1,154000.0,8807.0,TransUnion
LN-03220,757,Excellent (750+),2023-10-15,0,9000.0,13124.0,Experian
LN-03221,615,Poor (<650),2018-03-27,0,126000.0,17955.0,Equifax
LN-03222,760,Excellent (750+),2020-10-15,0,38000.0,14717.0,Experian
LN-03223,809,Excellent (750+),2018-03-19,1,12000.0,8213.0,Equifax
LN-03224,755,Excellent (750+),2018-11-24,0,93000.0,18983.0,Experian
LN-03225,647,Poor (<650),2022-10-19,0,34000.0,4658.0,Experian
LN-03226,620,Poor (<650),2018-07-13,0,259000.0,7966.0,TransUnion
LN-03227,632,Poor (<650),2024-04-19,0,279000.0,5353.0,Experian
LN-03228,680,Fair (650-699),2019-02-28,0,254000.0,12475.0,TransUnion
LN-03229,762,Excellent (750+),2018-05-18,0,167000.0,8446.0,TransUnion
LN-03230,696,Fair (650-699),2022-04-16,0,72000.0,11147.0,Experian
LN-03231,666,Fair (650-699),2019-02-14,0,57000.0,19060.0,Experian
LN-03232,550,Poor (<650),2018-05-23,0,31000.0,12369.0,TransUnion
LN-03233,614,Poor (<650),2019-03-04,0,104000.0,21617.0,Experian
LN-03234,850,Excellent (750+),2019-09-01,0,263000.0,12982.0,TransUnion
LN-03235,597,Poor (<650),2023-05-15,0,149000.0,18167.0,Equifax
LN-03236,715,Good (700-749),2023-09-30,0,276000.0,4958.0,Equifax
LN-03237,780,Excellent (750+),2021-12-04,1,189000.0,6772.0,TransUnion
LN-03238,599,Poor (<650),2021-07-29,0,213000.0,24225.0,Equifax
LN-03239,714,Good (700-749),2018-09-06,0,65000.0,5763.0,Experian
LN-03240,775,Excellent (750+),2020-08-08,0,51000.0,4722.0,Experian
LN-03241,623,Poor (<650),2023-05-14,0,31000.0,21467.0,Equifax
LN-03242,850,Excellent (750+),2024-02-13,0,242000.0,21421.0,TransUnion
LN-03243,566,Poor (<650),2019-09-15,0,51000.0,5815.0,Experian
LN-03244,784,Excellent (750+),2020-06-12,1,134000.0,19305.0,Experian
LN-03245,686,Fair (650-699),2019-05-15,1,63000.0,5788.0,Experian
LN-03246,761,Excellent (750+),2023-03-04,0,185000.0,25247.0,Equifax
LN-03247,735,Good (700-749),2018-01-22,1,81000.0,20851.0,TransUnion
LN-03248,641,Poor (<650),2019-03-25,0,21000.0,14930.0,TransUnion
LN-03249,718,Good (700-749),2022-04-20,0,12000.0,21234.0,Equifax
LN-03250,551,Poor (<650),2019-07-10,0,196000.0,18127.0,Experian
LN-03251,680,Fair (650-699),2018-07-02,0,208000.0,13431.0,Experian
LN-03252,723,Good (700-749),2022-10-04,0,215000.0,8741.0,TransUnion
LN-03253,670,Fair (650-699),2022-06-04,0,264000.0,14869.0,TransUnion
LN-03254,680,Fair (650-699),2023-11-08,0,277000.0,10572.0,Equifax
LN-03255,729,Good (700-749),2019-10-06,0,249000.0,18014.0,Equifax
LN-03256,617,Poor (<650),2020-03-15,1,7000.0,18576.0,Experian
LN-03257,629,Poor (<650),2018-02-14,0,106000.0,13543.0,Experian
LN-03258,643,Poor (<650),2019-03-20,0,38000.0,15369.0,Equifax
LN-03259,794,Excellent (750+),2022-05-16,0,67000.0,24828.0,Equifax
LN-03260,680,Fair (650-699),2024-04-01,0,168000.0,23089.0,Equifax
LN-03261,680,Fair (650-699),2024-03-16,1,260000.0,26712.0,Equifax
LN-03262,605,Poor (<650),2023-06-28,0,222000.0,22216.0,Experian
LN-03263,627,Poor (<650),2020-10-19,0,36000.0,14258.0,Experian
LN-03264,793,Excellent (750+),2019-09-10,0,84000.0,6728.0,Experian
LN-03265,753,Excellent (750+),2022-01-11,0,92000.0,14596.0,TransUnion
LN-03266,850,Excellent (750+),2019-10-15,0,179000.0,11036.0,Experian
LN-03267,629,Poor (<650),2019-07-15,0,213000.0,3733.0,Equifax
LN-03268,669,Fair (650-699),2018-02-28,0,91000.0,25050.0,Equifax
LN-03269,718,Good (700-749),2019-04-03,0,162000.0,23723.0,Equifax
LN-03270,751,Excellent (750+),2020-08-08,0,227000.0,18555.0,Experian
LN-03271,682,Fair (650-699),2020-03-23,0,103000.0,15912.0,Equifax
LN-03272,630,Poor (<650),2020-08-08,0,51000.0,5554.0,Experian
LN-03273,770,Excellent (750+),2023-12-09,0,157000.0,25299.0,Equifax
LN-03274,638,Poor (<650),2024-01-12,0,19000.0,13476.0,Experian
LN-03275,626,Poor (<650),2020-05-27,0,237000.0,11878.0,Equifax
LN-03276,808,Excellent (750+),2018-03-14,0,21000.0,16938.0,Equifax
LN-03277,793,Excellent (750+),2024-05-16,0,40000.0,19243.0,TransUnion
LN-03278,710,Good (700-749),2020-06-02,0,152000.0,7325.0,Equifax
LN-03279,706,Good (700-749),2020-09-06,0,77000.0,21218.0,Experian
LN-03280,744,Good (700-749),2019-07-11,0,205000.0,7738.0,Experian
LN-03281,631,Poor (<650),2022-07-04,1,78000.0,18349.0,TransUnion
LN-03282,702,Good (700-749),2022-09-21,0,250000.0,17442.0,Experian
LN-03283,550,Poor (<650),2023-12-08,0,114000.0,10580.0,TransUnion
LN-03284,770,Excellent (750+),2021-12-15,0,158000.0,4149.0,Equifax
LN-03285,575,Poor (<650),2020-01-06,0,176000.0,4782.0,Experian
LN-03286,820,Excellent (750+),2020-02-23,0,97000.0,6199.0,TransUnion
LN-03287,673,Fair (650-699),2023-12-23,0,276000.0,11640.0,Equifax
LN-03288,683,Fair (650-699),2023-12-19,0,112000.0,22551.0,Experian
LN-03289,649,Poor (<650),2023-06-28,0,263000.0,27826.0,Equifax
LN-03290,676,Fair (650-699),2018-03-18,1,233000.0,9473.0,Equifax
LN-03291,813,Excellent (750+),2022-04-10,0,203000.0,27515.0,Experian
LN-03292,550,Poor (<650),2021-12-07,1,261000.0,27498.0,Equifax
LN-03293,802,Excellent (750+),2021-06-07,0,133000.0,25691.0,TransUnion
LN-03294,727,Good (700-749),2020-11-09,0,44000.0,21756.0,TransUnion
LN-03295,603,Poor (<650),2023-02-17,0,256000.0,4105.0,Experian
LN-03296,613,Poor (<650),2019-01-24,0,97000.0,17602.0,TransUnion
LN-03297,834,Excellent (750+),2018-04-28,0,45000.0,27976.0,Equifax
LN-03298,515,Poor (<650),2019-12-29,0,274000.0,8562.0,TransUnion
LN-03299,607,Poor (<650),2022-04-01,0,117000.0,4628.0,TransUnion
LN-03300,680,Fair (650-699),2020-11-10,0,227000.0,18734.0,TransUnion
LN-03301,727,Good (700-749),2022-01-08,0,31000.0,15907.0,Equifax
LN-03302,624,Poor (<650),2021-02-01,0,16000.0,15736.0,Experian
LN-03303,717,Good (700-749),2023-07-05,0,151000.0,17761.0,Experian
LN-03304,617,Poor (<650),2018-09-09,0,10000.0,21544.0,Equifax
LN-03305,788,Excellent (750+),2023-09-28,0,151000.0,14691.0,TransUnion
LN-03306,784,Excellent (750+),2021-12-05,0,80000.0,6950.0,Equifax
LN-03307,742,Good (700-749),2022-05-01,1,109000.0,6590.0,Equifax
LN-03308,620,Poor (<650),2022-01-12,0,149000.0,13038.0,Equifax
LN-03309,840,Excellent (750+),2022-07-14,0,251000.0,15139.0,TransUnion
LN-03310,699,Fair (650-699),2021-10-04,0,195000.0,18954.0,TransUnion
LN-03311,605,Poor (<650),2018-08-25,0,125000.0,24438.0,Equifax
LN-03312,735,Good (700-749),2018-01-22,0,107000.0,24140.0,Experian
LN-03313,680,Fair (650-699),2024-04-17,1,78000.0,26315.0,TransUnion
LN-03314,618,Poor (<650),2021-07-06,0,50000.0,23634.0,TransUnion
LN-03315,671,Fair (650-699),2019-06-29,0,170000.0,6572.0,Equifax
LN-03316,733,Good (700-749),2017-12-31,0,233000.0,12747.0,Experian
LN-03317,695,Fair (650-699),2020-06-28,0,216000.0,18664.0,TransUnion
LN-03318,621,Poor (<650),2020-07-21,0,149000.0,23576.0,Experian
LN-03319,789,Excellent (750+),2019-02-06,0,266000.0,20614.0,TransUnion
LN-03320,850,Excellent (750+),2022-06-10,0,230000.0,15909.0,Equifax
LN-03321,715,Good (700-749),2020-01-06,0,153000.0,16023.0,TransUnion
LN-03322,627,Poor (<650),2024-03-07,0,162000.0,13187.0,Experian
LN-03323,576,Poor (<650),2022-10-04,0,87000.0,25590.0,Experian
LN-03324,720,Good (700-749),2021-05-15,1,177000.0,15081.0,Experian
LN-03325,680,Fair (650-699),2022-08-27,0,110000.0,24039.0,TransUnion
LN-03326,738,Good (700-749),2022-04-03,0,139000.0,22892.0,Experian
LN-03327,699,Fair (650-699),2022-09-13,1,254000.0,9951.0,Experian
LN-03328,652,Fair (650-699),2018-04-02,0,68000.0,10081.0,Equifax
LN-03329,612,Poor (<650),2018-08-05,1,271000.0,9106.0,Equifax
LN-03330,647,Poor (<650),2020-07-26,1,70000.0,24868.0,Experian
LN-03331,773,Excellent (750+),2018-04-16,0,95000.0,16030.0,Experian
LN-03332,576,Poor (<650),2020-07-03,0,62000.0,9163.0,TransUnion
LN-03333,827,Excellent (750+),2024-03-03,0,142000.0,18297.0,Experian
LN-03334,745,Good (700-749),2019-08-31,0,265000.0,16078.0,TransUnion
LN-03335,811,Excellent (750+),2019-07-27,0,210000.0,19830.0,Experian
LN-03336,592,Poor (<650),2022-11-16,1,135000.0,23905.0,Experian
LN-03337,590,Poor (<650),2018-03-14,0,206000.0,10855.0,TransUnion
LN-03338,688,Fair (650-699),2020-10-07,0,197000.0,16166.0,Equifax
LN-03339,740,Good (700-749),2023-05-22,0,220000.0,25892.0,Equifax
LN-03340,843,Excellent (750+),2023-03-16,1,76000.0,19787.0,Experian
LN-03341,756,Excellent (750+),2019-10-17,2,87000.0,24648.0,TransUnion
LN-03342,680,Fair (650-699),2020-07-07,0,8000.0,22034.0,Equifax
LN-03343,617,Poor (<650),2018-10-24,0,142000.0,22582.0,TransUnion
LN-03344,798,Excellent (750+),2021-12-15,0,71000.0,12723.0,Experian
LN-03345,622,Poor (<650),2018-11-05,0,94000.0,13996.0,TransUnion
LN-03346,830,Excellent (750+),2019-12-06,2,171000.0,23377.0,Experian
LN-03347,677,Fair (650-699),2020-05-15,1,76000.0,13142.0,TransUnion
LN-03348,827,Excellent (750+),2022-06-12,0,78000.0,8395.0,Experian
LN-03349,754,Excellent (750+),2020-04-15,0,134000.0,9109.0,TransUnion
LN-03350,689,Fair (650-699),2019-08-09,1,216000.0,5642.0,Equifax
LN-03351,658,Fair (650-699),2024-02-19,0,255000.0,18973.0,Experian
LN-03352,672,Fair (650-699),2020-08-30,0,112000.0,7595.0,TransUnion
LN-03353,734,Good (700-749),2023-12-04,0,175000.0,25495.0,Experian
LN-03354,706,Good (700-749),2018-10-15,0,11000.0,26643.0,Experian
LN-03355,652,Fair (650-699),2018-01-22,1,5000.0,4309.0,Equifax
LN-03356,568,Poor (<650),2023-03-16,1,268000.0,5035.0,TransUnion
LN-03357,637,Poor (<650),2021-11-29,1,194000.0,8034.0,Equifax
LN-03358,550,Poor (<650),2023-02-04,0,7000.0,12891.0,TransUnion
LN-03359,736,Good (700-749),2023-11-30,0,6000.0,21420.0,Equifax
LN-03360,621,Poor (<650),2019-03-03,0,90000.0,9526.0,Experian
LN-03361,607,Poor (<650),2021-12-29,0,119000.0,20749.0,Experian
LN-03362,565,Poor (<650),2020-01-14,0,15000.0,18820.0,Equifax
LN-03363,556,Poor (<650),2023-07-17,0,192000.0,23205.0,TransUnion
LN-03364,591,Poor (<650),2022-06-16,1,44000.0,3876.0,Equifax
LN-03365,643,Poor (<650),2023-07-05,0,235000.0,22689.0,Equifax
LN-03366,850,Excellent (750+),2018-06-18,1,253000.0,26819.0,Equifax
LN-03367,657,Fair (650-699),2022-05-04,0,47000.0,13793.0,Equifax
LN-03368,714,Good (700-749),2019-03-02,0,241000.0,8454.0,Experian
LN-03369,732,Good (700-749),2022-03-07,0,99000.0,24116.0,Experian
LN-03370,710,Good (700-749),2022-08-14,0,181000.0,25920.0,Experian
LN-03371,693,Fair (650-699),2022-04-26,0,198000.0,21304.0,TransUnion
LN-03372,604,Poor (<650),2017-12-28,0,147000.0,20628.0,Experian
LN-03373,816,Excellent (750+),2018-10-28,0,122000.0,21952.0,TransUnion
LN-03374,844,Excellent (750+),2019-03-13,0,270000.0,5898.0,TransUnion
LN-03375,565,Poor (<650),2018-06-11,0,276000.0,19962.0,TransUnion
LN-03376,618,Poor (<650),2019-05-22,0,216000.0,25031.0,Experian
LN-03377,677,Fair (650-699),2022-12-06,0,106000.0,19637.0,Equifax
LN-03378,622,Poor (<650),2023-10-28,0,246000.0,3840.0,Experian
LN-03379,740,Good (700-749),2018-07-24,0,31000.0,27472.0,TransUnion
LN-03380,641,Poor (<650),2021-09-23,0,166000.0,5720.0,TransUnion
LN-03381,850,Excellent (750+),2018-01-27,0,121000.0,5404.0,Equifax
LN-03382,679,Fair (650-699),2020-03-07,0,98000.0,14462.0,Equifax
LN-03383,717,Good (700-749),2019-12-11,0,122000.0,19686.0,TransUnion
LN-03384,680,Fair (650-699),2024-03-21,0,52000.0,20487.0,Experian
LN-03385,788,Excellent (750+),2018-07-28,1,70000.0,3836.0,Experian
LN-03386,654,Fair (650-699),2023-07-29,0,200000.0,12259.0,TransUnion
LN-03387,634,Poor (<650),2020-06-02,1,184000.0,10368.0,Experian
LN-03388,706,Good (700-749),2023-11-22,0,8000.0,17844.0,Experian
LN-03389,768,Excellent (750+),2023-04-11,0,185000.0,16201.0,Equifax
LN-03390,711,Good (700-749),2021-10-04,0,89000.0,23359.0,TransUnion
LN-03391,573,Poor (<650),2019-08-22,0,57000.0,3784.0,Equifax
LN-03392,635,Poor (<650),2021-10-06,0,137000.0,15215.0,TransUnion
LN-03393,694,Fair (650-699),2018-09-14,0,154000.0,15771.0,Equifax
LN-03394,693,Fair (650-699),2019-02-16,1,167000.0,9475.0,TransUnion
LN-03395,850,Excellent (750+),2022-05-29,2,54000.0,13021.0,TransUnion
LN-03396,589,Poor (<650),2020-10-03,0,84000.0,8869.0,Experian
LN-03397,740,Good (700-749),2023-03-27,0,183000.0,3798.0,Experian
LN-03398,819,Excellent (750+),2021-05-20,0,57000.0,16891.0,Equifax
LN-03399,850,Excellent (750+),2019-12-11,0,205000.0,4240.0,Equifax
LN-03400,667,Fair (650-699),2022-08-21,0,143000.0,20504.0,Experian
LN-03401,739,Good (700-749),2022-10-01,2,89000.0,8708.0,TransUnion
LN-03402,745,Good (700-749),2018-02-04,0,150000.0,17208.0,Experian
LN-03403,715,Good (700-749),2020-12-25,0,148000.0,14582.0,TransUnion
LN-03404,692,Fair (650-699),2020-08-11,0,157000.0,5179.0,Experian
LN-03405,734,Good (700-749),2021-03-24,0,35000.0,14205.0,Equifax
LN-03406,550,Poor (<650),2018-04-12,1,65000.0,27454.0,TransUnion
LN-03407,656,Fair (650-699),2021-11-08,0,78000.0,15856.0,Equifax
LN-03408,710,Good (700-749),2021-01-13,0,73000.0,12689.0,TransUnion
LN-03409,682,Fair (650-699),2018-09-07,0,143000.0,25404.0,TransUnion
LN-03410,850,Excellent (750+),2021-07-30,0,231000.0,9821.0,Experian
LN-03411,646,Poor (<650),2018-09-25,0,203000.0,8974.0,TransUnion
LN-03412,667,Fair (650-699),2019-11-30,1,150000.0,12492.0,TransUnion
LN-03413,680,Fair (650-699),2022-09-15,0,39000.0,7861.0,Experian
LN-03414,633,Poor (<650),2020-10-12,2,209000.0,21819.0,Equifax
LN-03415,655,Fair (650-699),2020-07-06,0,214000.0,3528.0,Equifax
LN-03416,688,Fair (650-699),2022-03-17,0,42000.0,19646.0,Experian
LN-03417,767,Excellent (750+),2023-10-11,0,53000.0,13120.0,Equifax
LN-03418,716,Good (700-749),2023-11-13,0,224000.0,16991.0,TransUnion
LN-03419,596,Poor (<650),2021-03-02,2,251000.0,13892.0,Equifax
LN-03420,657,Fair (650-699),2024-02-21,0,251000.0,18388.0,Experian
LN-03421,651,Fair (650-699),2021-10-24,0,106000.0,12291.0,TransUnion
LN-03422,693,Fair (650-699),2018-01-22,0,24000.0,21930.0,TransUnion
LN-03423,734,Good (700-749),2021-08-04,0,270000.0,7604.0,Experian
LN-03424,733,Good (700-749),2023-11-06,0,162000.0,8636.0,TransUnion
LN-03425,557,Poor (<650),2023-08-24,0,39000.0,15370.0,Equifax
LN-03426,785,Excellent (750+),2022-02-26,0,116000.0,14124.0,Experian
LN-03427,720,Good (700-749),2018-02-17,1,276000.0,21908.0,Experian
LN-03428,810,Excellent (750+),2018-07-15,0,166000.0,18440.0,Equifax
LN-03429,735,Good (700-749),2020-05-09,0,261000.0,6684.0,Experian
LN-03430,788,Excellent (750+),2022-08-31,0,200000.0,4255.0,Equifax
LN-03431,737,Good (700-749),2018-03-02,0,97000.0,15995.0,Experian
LN-03432,807,Excellent (750+),2020-03-29,0,240000.0,22617.0,TransUnion
LN-03433,741,Good (700-749),2021-08-13,0,273000.0,26914.0,Equifax
LN-03434,605,Poor (<650),2024-06-08,1,19000.0,23402.0,Equifax
LN-03435,850,Excellent (750+),2020-12-06,0,229000.0,23866.0,Experian
LN-03436,771,Excellent (750+),2021-09-10,0,63000.0,24410.0,TransUnion
LN-03437,745,Good (700-749),2020-08-27,0,59000.0,23926.0,Equifax
LN-03438,597,Poor (<650),2018-10-02,0,54000.0,25065.0,Experian
LN-03439,524,Poor (<650),2024-03-23,0,194000.0,24379.0,Equifax
LN-03440,723,Good (700-749),2018-11-23,0,107000.0,12479.0,Experian
LN-03441,711,Good (700-749),2018-12-02,0,155000.0,6831.0,TransUnion
LN-03442,578,Poor (<650),2023-06-01,0,14000.0,6998.0,Equifax
LN-03443,607,Poor (<650),2019-07-28,0,171000.0,17417.0,Equifax
LN-03444,827,Excellent (750+),2020-11-10,0,64000.0,20186.0,TransUnion
LN-03445,755,Excellent (750+),2019-08-19,1,82000.0,27260.0,TransUnion
LN-03446,608,Poor (<650),2018-06-29,0,261000.0,26817.0,Equifax
LN-03447,691,Fair (650-699),2023-02-11,0,194000.0,3565.0,Experian
LN-03448,635,Poor (<650),2022-12-02,0,7000.0,14452.0,TransUnion
LN-03449,668,Fair (650-699),2023-06-05,0,183000.0,6611.0,Equifax
LN-03450,666,Fair (650-699),2021-02-27,0,140000.0,9165.0,TransUnion
LN-03451,661,Fair (650-699),2020-02-01,0,173000.0,21143.0,Equifax
LN-03452,599,Poor (<650),2020-09-01,0,176000.0,15759.0,Equifax
LN-03453,689,Fair (650-699),2018-03-25,0,123000.0,20101.0,Equifax
LN-03454,655,Fair (650-699),2020-03-11,0,60000.0,5343.0,Equifax
LN-03455,550,Poor (<650),2018-07-31,0,256000.0,12159.0,Experian
LN-03456,850,Excellent (750+),2021-12-18,2,272000.0,25334.0,Experian
LN-03457,787,Excellent (750+),2021-09-09,0,141000.0,12966.0,Experian
LN-03458,669,Fair (650-699),2019-06-01,0,129000.0,19593.0,TransUnion
LN-03459,617,Poor (<650),2024-05-12,0,97000.0,15781.0,TransUnion
LN-03460,606,Poor (<650),2022-01-04,0,265000.0,12429.0,Equifax
LN-03461,835,Excellent (750+),2022-06-14,0,223000.0,25990.0,Experian
LN-03462,850,Excellent (750+),2022-12-11,1,108000.0,21784.0,Equifax
LN-03463,712,Good (700-749),2022-09-10,0,257000.0,24480.0,Equifax
LN-03464,781,Excellent (750+),2022-07-29,1,99000.0,19530.0,Equifax
LN-03465,714,Good (700-749),2019-06-07,0,185000.0,20795.0,Experian
LN-03466,593,Poor (<650),2021-01-29,0,137000.0,21640.0,TransUnion
LN-03467,667,Fair (650-699),2023-07-11,0,12000.0,11406.0,TransUnion
LN-03468,710,Good (700-749),2023-12-12,0,245000.0,17087.0,TransUnion
LN-03469,663,Fair (650-699),2023-12-06,1,214000.0,7495.0,Equifax
LN-03470,682,Fair (650-699),2018-12-13,0,130000.0,24680.0,Equifax
LN-03471,692,Fair (650-699),2018-01-03,0,170000.0,23987.0,Equifax
LN-03472,693,Fair (650-699),2019-11-05,0,148000.0,26656.0,Experian
LN-03473,704,Good (700-749),2018-11-03,1,246000.0,19417.0,Equifax
LN-03474,615,Poor (<650),2019-01-09,2,186000.0,5377.0,TransUnion
LN-03475,642,Poor (<650),2023-09-13,0,238000.0,14886.0,Equifax
LN-03476,597,Poor (<650),2023-11-02,0,27000.0,16252.0,TransUnion
LN-03477,778,Excellent (750+),2021-10-15,0,70000.0,20835.0,Experian
LN-03478,550,Poor (<650),2018-10-21,0,100000.0,4214.0,TransUnion
LN-03479,680,Fair (650-699),2019-03-15,0,126000.0,4697.0,TransUnion
LN-03480,810,Excellent (750+),2019-01-26,0,188000.0,16454.0,Equifax
LN-03481,675,Fair (650-699),2018-07-17,0,270000.0,24285.0,TransUnion
LN-03482,550,Poor (<650),2019-11-25,0,16000.0,21984.0,Equifax
LN-03483,671,Fair (650-699),2020-08-31,0,257000.0,13679.0,TransUnion
LN-03484,694,Fair (650-699),2021-07-01,2,224000.0,4146.0,TransUnion
LN-03485,619,Poor (<650),2020-03-01,0,99000.0,20709.0,TransUnion
LN-03486,658,Fair (650-699),2021-07-24,1,194000.0,25009.0,Equifax
LN-03487,822,Excellent (750+),2019-01-21,0,46000.0,3973.0,Experian
LN-03488,753,Excellent (750+),2023-01-23,0,165000.0,13258.0,TransUnion
LN-03489,626,Poor (<650),2024-03-22,0,233000.0,18566.0,Equifax
LN-03490,572,Poor (<650),2020-12-19,0,51000.0,17564.0,Experian
LN-03491,673,Fair (650-699),2019-01-30,0,130000.0,8470.0,Equifax
LN-03492,682,Fair (650-699),2018-02-25,0,258000.0,26270.0,Equifax
LN-03493,739,Good (700-749),2019-07-21,0,127000.0,11442.0,TransUnion
LN-03494,657,Fair (650-699),2022-06-23,0,6000.0,13563.0,Equifax
LN-03495,740,Good (700-749),2023-11-16,0,198000.0,19784.0,TransUnion
LN-03496,850,Excellent (750+),2018-01-20,0,247000.0,15193.0,Equifax
LN-03497,765,Excellent (750+),2023-02-01,0,274000.0,4947.0,Equifax
LN-03498,696,Fair (650-699),2020-12-11,2,93000.0,11883.0,Experian
LN-03499,685,Fair (650-699),2019-04-28,0,173000.0,15091.0,TransUnion
LN-03500,671,Fair (650-699),2021-08-19,0,143000.0,18121.0,Equifax
LN-03501,680,Fair (650-699),2022-03-26,0,101000.0,23496.0,Equifax
LN-03502,649,Poor (<650),2021-04-26,0,170000.0,23767.0,Equifax
LN-03503,703,Good (700-749),2018-03-15,0,10000.0,10994.0,Equifax
LN-03504,704,Good (700-749),2022-04-28,0,277000.0,15681.0,TransUnion
